time;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
23.870000;-4.386397;2.322719;9.832795;0.172396;1.283051;-0.390729
23.872500;-4.426813;2.294215;9.923623;0.178875;1.498756;-0.387302
23.875000;-4.370152;2.505435;9.978384;0.173303;1.722780;-0.386039
23.877500;-4.074666;2.738387;10.039205;0.180330;1.935441;-0.402447
23.880000;-4.007261;2.843181;10.343737;0.194739;2.174544;-0.430509
23.882500;-3.948159;2.868790;10.435634;0.144077;2.398726;-0.453063
23.885000;-3.841252;2.905001;10.526957;0.175209;2.632756;-0.498660
23.887500;-3.829713;2.985858;10.503997;0.163160;2.903741;-0.483718
23.890000;-3.760164;2.936604;10.573414;0.157722;3.154181;-0.503903
23.892500;-3.741299;2.745851;10.577765;0.149811;3.438988;-0.506188
23.895000;-3.720541;2.803018;10.663467;0.162915;3.755304;-0.512643
23.897500;-3.402936;3.058311;10.688197;0.152055;4.054023;-0.554270
23.900000;-3.145773;3.118837;10.540370;0.177987;4.351148;-0.535912
23.902500;-2.908832;2.880941;10.512854;0.161301;4.685384;-0.567125
23.905000;-2.694591;2.544106;10.498661;0.210036;5.013312;-0.578903
23.907500;-2.521735;2.577045;10.527131;0.214373;5.355458;-0.558886
23.910000;-1.860226;2.940656;10.467341;0.203122;5.685222;-0.576275
23.912500;-1.167610;3.147563;9.966897;0.174547;6.006649;-0.612194
23.915000;-0.716928;3.075784;9.737993;0.168213;6.338657;-0.639190
23.917500;-0.282221;2.824850;9.492430;0.181605;6.688138;-0.628883
23.920000;0.332096;2.743776;9.425823;0.186860;7.049659;-0.671993
23.922500;1.016738;2.773734;9.245896;0.161373;7.407932;-0.717287
23.925000;1.657797;2.629243;8.995271;0.143210;7.736059;-0.781405
23.927500;1.946826;2.546133;8.756771;0.154252;8.113593;-0.849383
23.930000;1.877021;2.384013;8.366988;0.159592;8.477232;-0.885746
23.932500;1.300086;2.144665;8.034042;0.189101;8.839196;-0.942796
23.935000;0.319377;1.678915;7.630303;0.248699;9.196759;-0.962712
23.937500;-0.667437;1.338627;7.415304;0.301352;9.523040;-0.992818
23.940000;-1.197525;1.185951;7.262861;0.358382;9.889569;-0.975740
23.942500;-1.226640;1.053927;6.920369;0.456909;10.232217;-0.985323
23.945000;-1.224333;1.259413;6.410303;0.530493;10.534633;-0.964842
23.947500;-1.791787;1.650041;5.843623;0.598607;10.922018;-0.949922
23.950000;-3.050799;1.770430;5.601944;0.644806;11.302191;-0.924975
23.952500;-4.784788;1.591917;5.765841;0.671483;11.612051;-0.865631
23.955000;-6.408127;1.392762;6.267401;0.732428;11.923317;-0.827122
23.957500;-7.572369;1.258255;6.600356;0.862758;12.189305;-0.763214
23.960000;-8.521209;1.741593;6.905240;0.983214;12.406449;-0.746990
23.962500;-10.175625;2.139271;7.206768;1.124039;12.603728;-0.711223
23.965000;-12.142945;2.476657;7.304906;1.256945;12.778142;-0.690867
23.967500;-14.833593;3.208670;7.878431;1.367714;12.893058;-0.666741
23.970000;-17.990438;4.029209;8.183466;1.502661;12.927631;-0.659847
23.972500;-21.630323;5.121636;8.340857;1.638575;12.886633;-0.628672
23.975000;-25.549573;6.300800;8.978228;1.762591;12.737656;-0.569163
23.977500;-29.749535;7.180214;9.847338;1.889600;12.484333;-0.529188
23.980000;-33.585499;7.505009;11.092587;1.971656;12.132147;-0.452951
23.982500;-36.193991;7.549362;12.030497;2.072637;11.691376;-0.447700
23.985000;-37.418689;7.682132;12.410290;2.138155;11.174673;-0.445650
23.987500;-37.591783;7.889905;12.334163;2.170917;10.642074;-0.470096
23.990000;-36.518021;7.986916;11.864245;2.142441;10.197405;-0.546001
23.992500;-34.802437;8.290083;11.216699;2.073327;9.783051;-0.647852
23.995000;-32.351730;8.735373;10.455875;2.006838;9.477633;-0.774914
23.997500;-30.114888;8.736144;9.892207;1.901745;9.286816;-0.944081
24.000000;-28.236365;8.787605;9.935160;1.645931;9.111855;-1.139915
24.002500;-26.783665;9.129033;8.959248;1.392359;8.957969;-1.364972
24.005000;-26.116774;9.179097;8.059102;1.067371;8.805017;-1.573200
24.007500;-26.577304;9.206123;8.101407;0.741876;8.751029;-1.783421
24.010000;-28.519774;9.178066;9.099266;0.458232;8.687919;-1.953193
24.012500;-31.724133;9.242654;11.341077;0.278466;8.604917;-2.038168
24.015000;-34.989204;9.254549;13.709835;0.139494;8.440765;-2.057543
24.017500;-37.499159;9.431414;15.774505;0.079211;8.107257;-2.009333
24.020000;-39.078311;9.995654;17.388487;0.034323;7.709498;-1.956714
24.022500;-39.422100;10.897689;18.634339;-0.022166;7.181933;-1.849087
24.025000;-38.583451;11.886953;19.635660;-0.136054;6.645828;-1.774395
24.027500;-36.828641;12.886937;20.633825;-0.303544;6.087559;-1.717446
24.030000;-34.647261;13.961115;21.700195;-0.497844;5.528682;-1.718378
24.032500;-31.512671;14.497593;23.030290;-0.734917;4.938933;-1.693351
24.035000;-27.159655;15.030306;25.032933;-1.022118;4.311198;-1.664502
24.037500;-20.206457;13.266642;29.066599;-1.325374;3.705563;-1.648240
24.040000;-9.984585;9.773477;37.028888;-1.468262;2.864072;-1.842464
24.042500;-3.849696;6.367708;24.206106;-1.292878;1.874782;-2.056233
24.045000;-6.594772;6.461198;11.066077;-1.181349;2.079973;-2.184307
24.047500;-12.062350;6.883418;10.265007;-1.259432;3.076511;-2.171225
24.050000;-14.897536;8.051836;14.315120;-1.399399;3.965456;-2.145911
24.052500;-17.340756;8.190954;22.648939;-1.452461;4.441490;-2.061869
24.055000;-20.327283;8.083823;31.946866;-1.319084;4.380779;-1.932697
24.057500;-21.535358;8.164634;39.327297;-0.939022;3.824858;-1.840474
24.060000;-19.740153;7.794742;43.448622;-0.470370;2.955330;-1.520899
24.062500;-16.655920;7.224357;44.583853;0.005708;2.067879;-1.291109
24.065000;-13.771760;6.686076;43.688995;0.452822;1.327199;-1.131572
24.067500;-11.617738;6.403837;42.130236;0.880986;0.765874;-1.007063
24.070000;-10.192514;6.333488;40.774488;1.194434;0.319130;-0.932222
24.072500;-9.277863;6.675048;39.722741;1.424231;0.023149;-0.960328
24.075000;-8.879506;7.315937;39.277706;1.612582;-0.281923;-1.004809
24.077500;-8.857473;7.886248;39.106373;1.753444;-0.627819;-1.045148
24.080000;-8.938552;8.205765;38.735174;1.883617;-0.992664;-1.079000
24.082500;-8.979145;8.399803;37.912773;1.969792;-1.426548;-1.140709
24.085000;-8.935905;8.637032;36.606697;2.013109;-1.807732;-1.159193
24.087500;-8.836870;9.038423;35.073236;2.057079;-2.210711;-1.204165
24.090000;-8.621746;9.493368;33.568868;2.034753;-2.566462;-1.277952
24.092500;-8.226414;9.952028;32.205221;1.990593;-2.861679;-1.339063
24.095000;-7.680760;10.343306;30.975426;1.930274;-3.142029;-1.423985
24.097500;-7.007034;10.659534;29.792328;1.863848;-3.389865;-1.517269
24.100000;-6.160145;10.812025;28.558685;1.774233;-3.656782;-1.597579
24.102500;-5.363730;10.844526;27.291470;1.697578;-3.855269;-1.709863
24.105000;-4.687099;10.798477;26.075876;1.633244;-4.038549;-1.766316
24.107500;-4.133748;10.713175;24.858754;1.583036;-4.206710;-1.860794
24.110000;-3.712414;10.625730;23.735957;1.551856;-4.340568;-1.921102
24.112500;-3.481178;10.600906;22.818932;1.521940;-4.444980;-1.984358
24.115000;-3.419410;10.704691;22.094023;1.554713;-4.537831;-2.029126
24.117500;-3.612974;10.990568;21.585353;1.594134;-4.621046;-2.082556
24.120000;-3.927184;11.300325;21.261736;1.631078;-4.693993;-2.109671
24.122500;-4.307325;11.605448;21.039571;1.644537;-4.760573;-2.146462
24.125000;-4.841072;11.990262;20.841932;1.684864;-4.832879;-2.125553
24.127500;-5.458177;12.533475;20.634395;1.728503;-4.942824;-2.108374
24.130000;-6.059852;13.204160;20.347313;1.747689;-5.061170;-2.097812
24.132500;-6.640809;13.957564;20.030148;1.774017;-5.185404;-2.024078
24.135000;-7.106185;14.706712;19.688169;1.751828;-5.319721;-2.002720
24.137500;-7.452692;15.404362;19.293431;1.725290;-5.457296;-1.974842
24.140000;-7.699210;15.961952;18.898110;1.669236;-5.586855;-1.920580
24.142500;-7.755898;16.373839;18.462016;1.591867;-5.757570;-1.844869
24.145000;-7.593721;16.609624;17.919315;1.523605;-5.923514;-1.830214
24.147500;-7.330153;16.672106;17.270825;1.429740;-6.038668;-1.775613
24.150000;-6.932248;16.540491;16.541114;1.381667;-6.161227;-1.706986
24.152500;-6.507616;16.295182;15.803720;1.316381;-6.252208;-1.658668
24.155000;-6.079793;15.984039;15.056634;1.255744;-6.338179;-1.587370
24.157500;-5.642696;15.675899;14.348468;1.207120;-6.383508;-1.493845
24.160000;-5.149680;15.468831;13.710674;1.173190;-6.395707;-1.462247
24.162500;-4.594020;15.270966;13.157358;1.159823;-6.433527;-1.377533
24.165000;-4.004878;15.119579;12.662344;1.145542;-6.434693;-1.293536
24.167500;-3.393770;14.945275;12.217390;1.113197;-6.394817;-1.233049
24.170000;-2.790053;14.771421;11.746479;1.068246;-6.361394;-1.159501
24.172500;-2.189562;14.640427;11.351351;1.058096;-6.310227;-1.070596
24.175000;-1.765695;14.407519;11.131454;1.039889;-6.227466;-0.992172
24.177500;-1.618405;14.214394;11.100276;1.025888;-6.147743;-0.911575
24.180000;-1.672840;14.003782;11.248119;1.014686;-6.031489;-0.809816
24.182500;-1.960208;13.791436;11.519110;1.013184;-5.952102;-0.675703
24.185000;-2.481987;13.636455;11.882419;1.043738;-5.896626;-0.543003
24.187500;-3.178329;13.453301;12.266973;1.065644;-5.861238;-0.388630
24.190000;-3.944142;13.324563;12.604251;1.104534;-5.843932;-0.202858
24.192500;-4.726622;13.191359;12.882160;1.144781;-5.843191;-0.035813
24.195000;-5.519263;13.190739;13.120446;1.221481;-5.876284;0.170007
24.197500;-6.278523;13.266532;13.253413;1.209236;-5.877947;0.349097
24.200000;-6.918211;13.364461;13.431861;1.318604;-5.926903;0.572051
24.202500;-7.506709;13.442402;13.570886;1.354684;-5.999622;0.744749
24.205000;-8.045325;13.581268;13.650898;1.381813;-6.045625;0.961378
24.207500;-8.505505;13.661606;13.680780;1.412952;-6.126173;1.175446
24.210000;-8.866448;13.765445;13.676477;1.436141;-6.200335;1.374302
24.212500;-9.180336;13.808580;13.540236;1.409981;-6.302814;1.562088
24.215000;-9.431959;13.838874;13.370431;1.362974;-6.361555;1.765673
24.217500;-9.678874;13.747815;13.227321;1.324357;-6.410682;1.954106
24.220000;-9.907938;13.591016;13.060149;1.274396;-6.481773;2.136895
24.222500;-10.126552;13.363210;12.857640;1.222193;-6.562343;2.323977
24.225000;-10.303225;13.094739;12.655814;1.179812;-6.601762;2.482022
24.227500;-10.589921;12.859140;12.400007;1.115735;-6.674781;2.645230
24.230000;-11.166541;12.628793;12.199720;1.043241;-6.806947;2.763136
24.232500;-10.900518;12.175687;11.847003;0.983252;-6.891372;2.902172
24.235000;-11.032770;11.168261;11.663868;0.987963;-6.873808;3.032589
24.237500;-11.813942;10.137122;12.079571;1.017000;-6.840482;3.193785
24.240000;-11.968481;9.529776;11.251177;1.073533;-6.959649;3.378114
24.242500;-10.974978;8.650842;10.791170;1.132461;-6.924591;3.515950
24.245000;-10.995322;7.924470;10.495354;1.241915;-6.859541;3.627930
24.247500;-11.396396;7.259926;10.564492;1.353599;-6.799536;3.739894
24.250000;-11.183097;6.511896;10.605672;1.489832;-6.787648;3.838082
24.252500;-11.360576;6.155137;10.305479;1.666096;-6.778682;3.922987
24.255000;-11.535592;5.835786;10.197164;1.799989;-6.710246;4.022816
24.257500;-11.256320;5.367600;10.109791;1.974425;-6.679057;4.079537
24.260000;-11.074755;5.206391;9.641497;2.104217;-6.612386;4.127957
24.262500;-10.828854;5.078835;9.092215;2.218519;-6.554672;4.123922
24.265000;-10.112315;4.790169;8.518139;2.326046;-6.459556;4.135551
24.267500;-9.376918;4.825096;7.978605;2.411496;-6.370105;4.080496
24.270000;-8.956199;5.202972;7.712312;2.484993;-6.213667;4.037045
24.272500;-8.817249;5.629681;7.767263;2.522959;-6.033944;3.975420
24.275000;-8.948641;5.692123;7.952381;2.523813;-5.891675;3.894029
24.277500;-9.510568;5.616939;8.147828;2.528282;-5.733868;3.841302
24.280000;-10.172755;5.406569;8.251266;2.567246;-5.576193;3.810375
24.282500;-10.824541;5.181848;8.084165;2.593213;-5.447697;3.756264
24.285000;-11.343248;5.126865;7.763438;2.622488;-5.269610;3.759341
24.287500;-11.748279;5.085674;7.314892;2.655010;-5.099851;3.752474
24.290000;-12.043785;4.963426;6.835201;2.655354;-4.889472;3.755963
24.292500;-12.226524;4.709356;6.287182;2.667152;-4.670558;3.743172
24.295000;-12.315834;4.428993;5.730187;2.692860;-4.422591;3.756837
24.297500;-12.463571;4.198817;5.157455;2.759911;-4.158788;3.768374
24.300000;-12.723545;3.958150;4.491649;2.805213;-3.833412;3.794852
24.302500;-13.130187;3.753951;3.796770;2.884974;-3.486323;3.858590
24.305000;-13.996514;3.689955;3.170967;2.914040;-3.082500;3.903479
24.307500;-15.349998;3.787186;2.571393;2.976004;-2.694408;3.969972
24.310000;-17.052830;4.062816;1.997901;3.007181;-2.226947;4.057057
24.312500;-19.119985;4.484472;1.418545;2.996435;-1.901295;4.186387
24.315000;-21.520126;5.064401;0.854453;3.060251;-1.489558;4.318641
24.317500;-24.153445;5.650467;0.255219;3.060045;-1.146071;4.459104
24.320000;-27.047347;6.263142;-0.385181;3.028548;-0.754788;4.632949
24.322500;-30.264133;6.911685;-1.038736;2.996970;-0.416914;4.814998
24.325000;-33.752154;7.601346;-1.595495;2.906912;-0.087989;5.047339
24.327500;-37.622132;8.256430;-2.077243;2.837095;0.187505;5.298774
24.330000;-41.907013;8.874454;-2.422207;2.780065;0.419898;5.583627
24.332500;-46.467067;9.273865;-2.818162;2.722453;0.611326;5.887813
24.335000;-51.011196;9.379286;-3.409585;2.666191;0.677473;6.255125
24.337500;-54.539242;9.175382;-4.341414;2.633644;0.673126;6.630254
24.340000;-56.760064;8.549570;-5.598247;2.608161;0.592994;7.008803
24.342500;-58.157608;7.695990;-7.518075;2.548843;0.412849;7.397208
24.345000;-59.064513;6.348783;-10.267869;2.518139;0.215993;7.759269
24.347500;-59.662291;5.233449;-13.503385;2.429172;0.039347;8.056107
24.350000;-60.053771;3.708794;-16.801786;2.320947;-0.117034;8.308583
24.352500;-60.240241;1.638182;-20.335515;2.179058;-0.237921;8.454760
24.355000;-59.342597;-1.047877;-23.991486;2.025277;-0.324739;8.518412
24.357500;-57.329074;-4.263153;-27.795797;1.854695;-0.354903;8.438656
24.360000;-54.499897;-7.872505;-31.797023;1.722601;-0.304979;8.194877
24.362500;-51.330338;-11.675540;-35.655283;1.556024;-0.183452;7.799198
24.365000;-47.791146;-15.502578;-39.095887;1.373560;-0.001787;7.255734
24.367500;-44.438063;-19.265793;-42.168575;1.200856;0.242057;6.587435
24.370000;-41.541120;-22.792566;-44.628088;1.018919;0.514840;5.775428
24.372500;-39.169118;-26.226254;-46.405536;0.868682;0.805619;4.879561
24.375000;-37.995838;-29.123995;-47.215397;0.762664;1.080265;3.983420
24.377500;-37.847090;-31.495224;-47.136328;0.723446;1.360735;3.089335
24.380000;-38.951412;-32.930604;-46.216471;0.727546;1.582406;2.266408
24.382500;-40.771307;-33.307372;-45.122841;0.811540;1.731175;1.540444
24.385000;-42.692338;-32.699857;-43.883316;0.911134;1.832813;0.920530
24.387500;-44.629728;-31.348308;-42.405807;0.990397;1.877511;0.437273
24.390000;-46.385080;-29.455464;-40.841843;1.058854;1.869709;0.061271
24.392500;-47.454047;-27.291240;-39.431757;1.101183;1.799082;-0.241371
24.395000;-47.662409;-25.100157;-38.337238;1.124052;1.705214;-0.455999
24.397500;-46.774930;-23.088237;-37.633444;1.087992;1.628254;-0.633331
24.400000;-45.163334;-21.396086;-37.266277;1.048715;1.573759;-0.779879
24.402500;-43.436924;-19.899582;-36.621768;0.957917;1.591519;-0.934198
24.405000;-41.206190;-18.930914;-36.243740;0.841911;1.544374;-1.110881
24.407500;-38.173444;-18.145790;-36.289478;0.764062;1.537070;-1.312416
24.410000;-34.924926;-17.691091;-36.533448;0.704682;1.592702;-1.528514
24.412500;-31.825222;-17.274887;-36.693025;0.713734;1.756553;-1.758861
24.415000;-29.304373;-16.775007;-36.490490;0.732394;1.974512;-1.931830
24.417500;-28.998092;-10.244385;-34.670335;0.811367;2.209892;-2.101061
24.420000;-37.103591;9.086862;-22.076131;0.143424;2.264278;-2.175223
24.422500;-44.615288;18.914765;-25.166855;-2.645473;1.821208;-3.279729
24.425000;-50.223147;5.801093;-33.404847;-4.536890;1.837281;-5.667897
24.427500;-52.544860;-3.450761;-25.014166;-5.110230;2.100147;-8.727319
24.430000;-53.137588;-2.936085;-28.708796;-6.368401;1.089703;-10.313750
24.432500;-56.033079;5.812517;-35.086959;-7.876597;0.133212;-10.050654
24.435000;-57.803493;12.146398;-26.930200;-9.125486;-0.284299;-9.660046
24.437500;-58.889848;19.947624;-17.803124;-10.234377;-1.474114;-9.379263
24.440000;-50.787932;16.331890;-8.183438;-10.623303;-2.695612;-8.430788
24.442500;-34.028550;5.420980;5.908140;-10.234727;-3.002776;-7.073345
24.445000;-23.680733;-8.147328;21.678986;-9.333918;-2.841279;-5.848603
24.447500;-17.148240;-21.846014;33.850871;-8.109235;-2.735172;-5.059782
24.450000;-7.758361;-33.995721;42.659368;-6.575210;-2.924494;-4.648107
24.452500;0.783873;-40.623626;48.756346;-4.774733;-3.331625;-4.354693
24.455000;1.201799;-38.974331;48.125261;-2.904704;-3.768015;-4.073774
24.457500;-3.328451;-28.204099;37.708331;-1.320244;-4.089220;-3.738198
24.460000;-6.944258;-12.546182;22.881416;-0.373808;-4.165953;-3.359652
24.462500;-9.787672;3.062750;8.936651;-0.232334;-3.958619;-2.995664
24.465000;-12.514126;12.161646;1.339334;-0.534279;-3.469548;-2.750830
24.467500;-13.922171;10.961021;2.900037;-1.021307;-3.018086;-2.601019
24.470000;-13.445807;2.244870;9.438106;-1.304352;-2.767741;-2.471455
24.472500;-11.282145;-6.668343;13.883736;-1.242845;-2.698898;-2.316621
24.475000;-9.289364;-9.396761;13.787813;-0.973815;-2.659513;-2.044648
24.477500;-9.607485;-6.120287;10.121781;-0.693876;-2.522377;-1.674988
24.480000;-11.551539;-1.136753;6.286784;-0.611560;-2.308837;-1.324971
24.482500;-12.819617;2.037058;4.498588;-0.699896;-2.102552;-1.077795
24.485000;-11.693218;2.492162;5.286971;-0.810973;-1.992648;-0.908677
24.487500;-9.419379;1.590279;7.233546;-0.884171;-1.988155;-0.855165
24.490000;-6.767112;0.865317;8.655122;-0.870310;-1.970898;-0.823695
24.492500;-5.674729;1.068774;8.895481;-0.826955;-1.943647;-0.838003
24.495000;-5.734366;1.752153;8.804127;-0.746065;-1.880899;-0.817036
24.497500;-6.067644;2.438581;7.684141;-0.697904;-1.794370;-0.793454
24.500000;-7.217937;2.834080;7.605848;-0.688864;-1.682257;-0.775801
24.502500;-6.949418;2.982809;7.311752;-0.665249;-1.559591;-0.699342
24.505000;-6.510074;2.362889;7.969064;-0.644638;-1.447063;-0.631506
24.507500;-6.120028;1.422922;8.983316;-0.600007;-1.294198;-0.599195
24.510000;-4.325925;1.015098;9.769669;-0.523661;-1.155472;-0.551220
24.512500;-3.724088;0.725282;9.702807;-0.471157;-1.009317;-0.511603
24.515000;-4.673290;0.802082;9.385514;-0.399854;-0.811441;-0.478924
24.517500;-5.238228;1.379195;9.453906;-0.322588;-0.619151;-0.413853
24.520000;-4.959002;2.073765;8.916177;-0.275491;-0.460312;-0.397268
24.522500;-5.117536;2.492104;8.961899;-0.231772;-0.301240;-0.377230
24.525000;-5.086036;2.815382;8.888111;-0.183998;-0.150537;-0.363841
24.527500;-5.197395;3.078936;9.211704;-0.156550;-0.021526;-0.370237
24.530000;-4.504535;3.512837;8.967315;-0.147587;0.065298;-0.385973
24.532500;-4.582308;3.627879;9.157885;-0.133680;0.164491;-0.451529
24.535000;-4.779746;3.816587;8.900547;-0.135652;0.297731;-0.480652
24.537500;-4.673679;3.388390;9.297207;-0.111281;0.409476;-0.538312
24.540000;-4.691217;3.012851;9.183076;-0.090285;0.555375;-0.568291
24.542500;-5.036292;3.011477;9.222453;-0.101080;0.680140;-0.577753
24.545000;-5.062811;3.476575;9.008514;-0.079842;0.844932;-0.619824
24.547500;-4.915648;3.403000;9.435005;-0.063431;1.036534;-0.607989
24.550000;-4.740306;3.253825;9.511689;-0.085709;1.238689;-0.622091
24.552500;-4.676863;3.104908;9.633499;-0.109757;1.393948;-0.654134
24.555000;-4.372863;3.219227;9.781895;-0.109717;1.625656;-0.688830
24.557500;-4.266193;3.179851;10.027234;-0.130113;1.833970;-0.685441
24.560000;-4.314604;3.050198;10.148299;-0.165230;2.045818;-0.722281
24.562500;-4.222683;3.044436;10.237052;-0.184111;2.300353;-0.736950
24.565000;-4.172946;2.817441;10.197661;-0.212301;2.541843;-0.707997
24.567500;-4.202630;2.764054;10.231458;-0.220975;2.811587;-0.771588
24.570000;-4.071906;2.783019;10.360045;-0.221719;3.089997;-0.762059
24.572500;-3.780443;2.712344;10.390543;-0.178341;3.404017;-0.748987
24.575000;-3.533957;2.748812;10.509237;-0.206799;3.709109;-0.798047
24.577500;-3.284933;2.627945;10.611914;-0.204623;4.005779;-0.733743
24.580000;-3.075310;2.433053;10.541745;-0.203434;4.317684;-0.728155
24.582500;-2.905384;2.583941;10.525122;-0.163784;4.652660;-0.717081
24.585000;-2.531150;2.839145;10.402097;-0.143545;4.979761;-0.767220
24.587500;-2.117598;2.988525;10.106049;-0.135986;5.289367;-0.753100
24.590000;-1.871293;2.805242;9.974276;-0.144674;5.630738;-0.766817
24.592500;-1.443679;2.794878;9.938670;-0.141984;5.938594;-0.779937
24.595000;-0.798273;2.970701;9.827157;-0.139047;6.288736;-0.739239
24.597500;-0.015522;3.107466;9.678178;-0.152832;6.629962;-0.856827
24.600000;0.615389;3.097391;9.387948;-0.175033;6.979979;-0.914194
24.602500;1.030434;2.917819;9.159085;-0.184100;7.338406;-0.963765
24.605000;1.218589;2.590239;8.908642;-0.186976;7.682318;-1.019959
24.607500;1.380123;2.387122;8.680708;-0.178713;8.046515;-1.110920
24.610000;1.607182;2.376433;8.411845;-0.163295;8.386487;-1.190240
24.612500;1.535824;2.260452;8.000324;-0.132212;8.750148;-1.223414
24.615000;0.975892;1.844157;7.607356;-0.087427;9.123668;-1.281411
24.617500;-0.271078;1.305643;7.439498;-0.032475;9.483726;-1.328494
24.620000;-1.295932;0.798322;7.144796;0.021755;9.847497;-1.338488
24.622500;-1.793825;0.584593;6.769822;0.104441;10.157528;-1.325342
24.625000;-2.027985;0.796927;6.423400;0.190846;10.468654;-1.324403
24.627500;-2.324245;1.078903;5.987666;0.247979;10.790896;-1.292720
24.630000;-3.380470;1.428990;5.342331;0.259845;11.114576;-1.296773
24.632500;-4.890674;1.824487;5.220203;0.269094;11.418218;-1.263877
24.635000;-6.406307;1.862367;5.492597;0.257132;11.707208;-1.224420
24.637500;-7.996313;1.726444;5.912660;0.294010;11.928178;-1.170484
24.640000;-9.967559;1.681824;6.320448;0.383098;12.130787;-1.143032
24.642500;-11.861961;1.867726;6.706325;0.511769;12.282314;-1.131612
24.645000;-14.202574;2.093304;6.893755;0.666763;12.356175;-1.090470
24.647500;-16.637920;2.746245;6.856040;0.828064;12.407780;-1.027888
24.650000;-20.260960;3.812569;7.278769;0.973773;12.394396;-1.025905
24.652500;-24.501085;4.284763;7.837741;1.098375;12.290171;-1.031065
24.655000;-28.820281;4.776394;9.221684;1.214716;12.077860;-0.992654
24.657500;-32.498460;5.063768;10.553352;1.318349;11.747237;-0.973004
24.660000;-35.391183;5.375720;11.641237;1.439520;11.355317;-0.919308
24.662500;-36.939349;5.357249;12.391090;1.513418;10.884973;-0.925401
24.665000;-37.611850;5.401176;12.890497;1.579957;10.404960;-0.937226
24.667500;-36.762564;5.283288;12.949039;1.627172;9.940080;-0.944705
24.670000;-35.081996;5.545219;12.383137;1.665386;9.528169;-0.950777
24.672500;-33.229782;5.927970;11.850112;1.645400;9.209972;-1.025590
24.675000;-31.211736;6.123657;11.360070;1.623416;8.933785;-1.115188
24.677500;-29.444827;6.382424;10.834932;1.591587;8.702754;-1.215152
24.680000;-27.759017;6.673680;10.020834;1.500361;8.513488;-1.323218
24.682500;-26.501961;7.176997;8.864733;1.367573;8.380243;-1.491648
24.685000;-26.035616;7.673077;8.020562;1.158854;8.383074;-1.647335
24.687500;-26.535786;8.326781;8.076474;0.899287;8.393186;-1.867076
24.690000;-28.195278;9.153743;8.952367;0.606793;8.300900;-2.068049
24.692500;-31.037175;9.903103;11.019308;0.304981;8.150465;-2.259580
24.695000;-33.968527;10.313382;13.635378;0.062099;7.954607;-2.380715
24.697500;-36.168469;10.691435;15.794098;-0.127197;7.631052;-2.420570
24.700000;-37.455280;11.426084;17.976490;-0.280866;7.227009;-2.387505
24.702500;-38.122515;12.172827;19.618145;-0.406875;6.752102;-2.307383
24.705000;-37.341293;12.714866;21.032196;-0.539654;6.216212;-2.243392
24.707500;-35.930521;14.127754;22.053061;-0.720381;5.700122;-2.212216
24.710000;-33.991892;14.864118;23.180535;-0.949213;5.167755;-2.142766
24.712500;-30.666508;15.221441;24.134474;-1.197037;4.575642;-2.106786
24.715000;-26.065069;16.311808;26.317410;-1.474542;4.036721;-2.063070
24.717500;-17.909451;14.161464;29.812045;-1.750636;3.409376;-2.005740
24.720000;-6.946954;13.018229;34.343666;-1.887363;2.591794;-2.096932
24.722500;-1.292403;10.247087;18.561048;-1.851225;1.921772;-2.198871
24.725000;-5.269725;9.408552;9.619586;-1.950738;2.509181;-2.242133
24.727500;-11.296095;9.942923;10.936136;-2.176895;3.552112;-2.230327
24.730000;-13.937267;10.829449;15.717763;-2.377663;4.342901;-2.128401
24.732500;-16.239015;10.490894;23.940486;-2.449352;4.694103;-2.029150
24.735000;-18.638721;10.438329;32.693551;-2.273720;4.557402;-1.859571
24.737500;-19.143746;10.435852;39.372445;-1.961824;3.970592;-1.665017
24.740000;-17.153856;9.941161;43.033476;-1.551391;3.158176;-1.429759
24.742500;-14.143358;9.141035;43.892409;-1.118890;2.404405;-1.180838
24.745000;-11.550747;8.342339;43.177803;-0.697401;1.740818;-0.976604
24.747500;-9.878495;7.799347;42.172085;-0.310345;1.278618;-0.801635
24.750000;-8.538131;7.560582;41.221578;-0.005082;0.922091;-0.732278
24.752500;-7.600412;7.608023;40.834431;0.269651;0.643649;-0.706769
24.755000;-7.291836;7.833047;41.050177;0.509841;0.317351;-0.690370
24.757500;-7.292445;7.970198;41.189436;0.723264;-0.018371;-0.673905
24.760000;-7.379279;7.960027;40.938637;0.914784;-0.426488;-0.654809
24.762500;-7.446801;7.991960;40.068150;1.091106;-0.838916;-0.643357
24.765000;-7.572850;8.175767;38.753770;1.228956;-1.276426;-0.656106
24.767500;-7.734547;8.564278;37.246931;1.364303;-1.638515;-0.677910
24.770000;-7.777959;9.044048;35.819278;1.408111;-1.999764;-0.702791
24.772500;-7.722122;9.483226;34.599944;1.448693;-2.319640;-0.777421
24.775000;-7.508763;9.860030;33.420775;1.432302;-2.645018;-0.842148
24.777500;-7.170976;10.192616;32.189047;1.447891;-2.940988;-0.912105
24.780000;-6.701968;10.421522;30.834448;1.427284;-3.219319;-0.980668
24.782500;-6.162648;10.489889;29.395500;1.381483;-3.493135;-1.089443
24.785000;-5.627845;10.445111;27.929692;1.350389;-3.753653;-1.164245
24.787500;-5.168643;10.341712;26.505715;1.325437;-3.983785;-1.236517
24.790000;-4.833989;10.233112;25.253554;1.327416;-4.157220;-1.310408
24.792500;-4.599834;10.152490;24.146467;1.339784;-4.333687;-1.386536
