time;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
10.975000;-5.759505;2.684695;7.502641;-0.004858;-0.008536;0.022957
10.983333;-5.746896;2.666136;7.495012;0.000543;-0.010610;0.031529
10.991667;-5.763168;2.671715;7.499067;0.009930;-0.059524;0.007625
11.000000;-5.768633;2.671737;7.497368;-0.004902;-0.017055;0.017557
11.008333;-5.752397;2.677323;7.491483;0.016393;-0.006510;-0.001059
11.016667;-5.754006;2.675367;7.506170;0.004779;-0.010632;0.024997
11.025000;-5.768712;2.675493;7.491877;-0.004936;-0.017085;0.012158
11.033333;-5.766746;2.673555;7.502816;-0.002816;-0.023448;0.011046
11.041667;-5.770584;2.682956;7.488260;0.006740;-0.024558;0.000131
11.050000;-5.763071;2.675382;7.506389;0.003728;-0.005324;0.026097
11.058333;-5.759235;2.667841;7.520944;-0.007070;-0.006473;0.010025
11.066667;-5.766898;2.673631;7.491833;-0.002667;-0.008502;0.030496
11.075000;-5.756037;2.690341;7.491572;0.008985;0.005201;0.008759
11.083333;-5.763472;2.671867;7.477102;-0.016704;0.001959;0.005836
11.091667;-5.739350;2.675266;7.516802;0.008031;0.006366;0.027123
11.100000;-5.754136;2.679147;7.497018;0.017667;-0.017993;0.035636
11.108333;-5.763336;2.686661;7.488086;-0.002750;-0.004329;0.016458
11.116667;-5.766712;2.690259;7.506478;0.003737;0.001042;0.026101
11.125000;-5.755946;2.675433;7.497062;0.004571;-0.011866;-0.008478
11.133333;-5.774181;2.679232;7.490178;0.003708;0.004183;0.019629
11.141667;-5.777626;2.675433;7.503078;-0.009172;-0.023409;0.020846
11.150000;-5.766802;2.679157;7.499155;-0.009186;-0.011765;0.015451
11.158333;-5.759606;2.684746;7.495320;0.020747;-0.008560;0.011847
11.166667;-5.746978;2.671750;7.489521;0.005742;-0.021319;0.010939
11.175000;-5.764911;2.677257;7.504602;-0.012357;-0.026567;0.026278
11.183333;-5.759330;2.662315;7.513622;0.014322;-0.018104;0.012998
11.191667;-5.768788;2.675530;7.486386;0.008949;-0.003314;0.004440
11.200000;-5.766929;2.679220;7.490003;-0.015551;-0.019152;0.026324
11.208333;-5.745031;2.664249;7.498629;-0.008182;-0.018172;0.006789
11.216667;-5.755971;2.675446;7.495231;0.007961;-0.001122;0.017408
11.225000;-5.763343;2.694096;7.488086;-0.002699;0.002070;0.022941
11.233333;-5.746805;2.675380;7.502334;-0.002783;-0.010703;0.013208
11.241667;-5.761301;2.667970;7.502684;-0.017711;-0.006453;0.018798
11.250000;-5.744651;2.664060;7.526085;-0.004874;-0.007478;0.019712
11.258333;-5.755757;2.664192;7.509874;0.016551;-0.023326;0.029166
11.266667;-5.765086;2.675486;7.491789;-0.059322;-0.007488;0.036584
11.275000;-5.754029;2.697672;7.506172;0.016614;-0.006318;0.035654
11.283333;-5.768724;2.686645;7.491878;-0.004945;-0.009674;0.008922
11.291667;-5.761507;2.671788;7.488041;0.007988;-0.012760;0.024962
11.300000;-5.770572;2.671803;7.488260;-0.011420;-0.021389;0.002516
11.308333;-5.766851;2.677323;7.495494;-0.013422;0.006270;0.016596
11.316667;-5.763020;2.675357;7.510050;-0.008550;-0.007006;0.116962
11.325000;-5.766847;2.673606;7.495494;-0.007087;-0.002264;0.005714
11.333333;-5.761464;2.679198;7.491702;0.019089;-0.012414;0.090704
11.341667;-5.752244;2.675389;7.502465;-0.007076;-0.008603;0.010023
11.350000;-5.759470;2.675389;7.504471;0.003979;-0.013596;0.069286
11.358333;-5.763277;2.679201;7.491746;0.016514;-0.000058;0.016227
11.366667;-5.770463;2.664318;7.495581;0.006654;0.000796;-0.022528
11.375000;-5.755850;2.680959;7.504384;-0.001670;-0.015963;0.021832
11.383333;-5.755706;2.664167;7.513535;0.005760;-0.020237;0.013099
11.391667;-5.752302;2.682849;7.498805;-0.004728;0.059369;0.023003
11.400000;-5.763223;2.675458;7.495406;-0.013537;-0.015010;0.004702
11.408333;-5.756047;2.675483;7.489740;-0.015779;-0.029929;-0.007163
11.416667;-5.759492;2.671684;7.502640;0.018606;-0.007504;0.010794
11.425000;-5.763092;2.671678;7.504558;0.008968;-0.013882;0.010908
11.433333;-5.766787;2.664287;7.499154;-0.002731;-0.008553;0.019697
11.441667;-5.774045;2.669875;7.499330;0.010018;-0.014962;0.007659
11.450000;-5.766942;2.668080;7.488172;-0.007088;-0.007568;0.006792
11.458333;-5.755819;2.675370;7.506214;-0.017778;-0.025571;0.014462
11.466667;-5.766798;2.675439;7.499155;-0.000543;-0.002151;0.026153
11.475000;-5.759499;2.679119;7.502641;0.018596;-0.036114;0.018333
11.483333;-5.759301;2.682736;7.517285;-0.004952;-0.032970;0.015379
11.491667;-5.768637;2.675455;7.497368;-0.011276;-0.004315;0.020883
11.500000;-5.763291;2.692212;7.491747;0.022946;-0.014866;0.023697
11.508333;-5.759597;2.675452;7.495319;0.001568;-0.012765;0.025038
11.516667;-5.745241;2.671785;7.483986;-0.015666;0.005122;0.000419
11.525000;-5.759342;2.673467;7.513623;0.020788;-0.002163;0.016170
11.533333;-5.759566;2.669863;7.497149;0.016468;-0.000093;0.008667
11.541667;-5.774167;2.690372;7.492009;0.010136;-0.006390;0.024942
11.550000;-5.763299;2.675496;7.489915;0.010991;-0.015040;-0.007475
11.558333;-5.770377;2.679138;7.502904;0.001554;-0.006418;0.020725
11.566667;-5.761457;2.671763;7.491702;-0.006922;0.010581;0.028400
11.575000;-5.766794;2.671722;7.499155;-0.002748;0.008386;0.012148
11.583333;-5.774068;2.668029;7.497499;0.002654;-0.000043;0.022879
11.591667;-5.762962;2.667897;7.513710;0.008868;-0.073285;0.013026
11.600000;-5.763073;2.677241;7.506389;-0.015568;-0.027631;0.026315
11.608333;-5.759698;2.675502;7.487997;0.012163;-0.017074;0.009788
11.616667;-5.777888;2.684852;7.484775;-0.017639;-0.013820;0.032837
11.625000;-5.770475;2.675471;7.495582;-0.016754;0.000868;-0.001725
11.633333;-5.761318;2.684698;7.502685;-0.030689;-0.019294;0.000585
11.641667;-5.759499;2.679119;7.502641;-0.005038;-0.040465;0.003498
11.650000;-5.770370;2.671703;7.502903;-0.009132;0.000990;0.019781
11.658333;-5.775867;2.679172;7.499374;-0.009157;-0.014922;0.020851
11.666667;-5.763418;2.668124;7.480762;0.018741;-0.008468;0.032396
11.675000;-5.759460;2.690246;7.506302;-0.004983;-0.017109;0.005672
11.683333;-5.763318;2.669932;7.488084;0.001424;0.011478;-0.006259
11.691667;-5.763230;2.682893;7.495407;0.009936;-0.012905;-0.005303
11.700000;-5.765036;2.675461;7.495450;0.005647;-0.051060;0.004443
11.708333;-5.767055;2.679283;7.480851;-0.000719;-0.027728;0.005620
11.716667;-5.766911;2.686642;7.491834;0.016411;-0.007556;0.002184
11.725000;-5.775914;2.675480;7.495713;0.007885;-0.031911;0.014153
11.733333;-5.766965;2.690385;7.488173;0.003752;-0.012728;0.032573
11.741667;-5.762985;2.690202;7.513712;0.022834;-0.027658;0.009646
11.750000;-5.765114;2.677358;7.489959;0.006758;-0.019246;0.001213
11.758333;-5.768405;2.671624;7.513842;0.007898;-0.010702;0.009844
11.766667;-5.768537;2.677263;7.504690;-0.000715;-0.015000;0.002386
11.775000;-5.770531;2.681072;7.491921;-0.002784;-0.023427;0.016447
11.783333;-5.770572;2.671803;7.488260;-0.011202;-0.011677;0.034919
11.791667;-5.792321;2.664406;7.488785;-0.008997;0.008499;0.038154
11.800000;-5.752337;2.668004;7.495143;0.007883;-0.021314;0.010914
11.808333;-5.746775;2.671650;7.504164;-0.009246;-0.010748;0.005727
11.816667;-5.754274;2.690363;7.487867;-0.003890;0.001972;0.003513
11.825000;-5.750582;2.675461;7.491439;-0.004950;-0.008617;0.007838
11.833333;-5.755735;2.667897;7.511705;-0.028485;-0.014999;0.009200
11.841667;-5.764880;2.671668;7.506433;-0.000562;-0.008519;0.025068
11.850000;-5.748516;2.675332;7.509700;-0.015615;-0.016011;0.015519
11.858333;-5.752251;2.682824;7.502466;-0.020926;-0.003278;0.017754
11.866667;-5.775894;2.681044;7.497544;0.012276;-0.031812;0.032458
11.875000;-5.766919;2.669926;7.490002;0.007912;-0.031891;0.018471
11.883333;-5.766896;2.671772;7.491833;-0.011252;-0.009596;0.026280
11.891667;-5.761348;2.664277;7.499023;0.017598;0.009491;0.015141
11.900000;-5.761425;2.690325;7.495364;0.020771;-0.012777;0.017244
11.908333;-5.766899;2.675489;7.491833;0.017455;0.005134;-0.006459
11.916667;-5.766998;2.697832;7.486343;0.007997;-0.001095;0.023890
11.925000;-5.766716;2.693976;7.506478;0.018653;-0.025469;0.024820
11.933333;-5.768669;2.682902;7.495538;0.015348;-0.001195;0.001122
11.941667;-5.770613;2.686686;7.486430;-0.002684;-0.012754;0.029413
11.950000;-5.766715;2.667966;7.504646;0.003579;-0.028755;0.008804
11.958333;-5.766868;2.694052;7.495495;0.008981;-0.018109;0.015225
11.966667;-5.768525;2.690262;7.506521;0.012299;-0.010597;0.030309
11.975000;-5.759391;2.671634;7.509962;0.014414;0.006336;0.020574
11.983333;-5.752259;2.690259;7.502466;0.001524;-0.001137;0.015322
11.991667;-5.759751;2.677386;7.484336;0.011162;-0.005368;0.017368
12.000000;-5.757735;2.677282;7.498936;-0.017843;-0.021390;0.002587
12.008333;-5.745046;2.679119;7.498630;0.005764;-0.019176;0.014177
12.016667;-5.752246;2.677248;7.502466;0.020797;-0.013812;0.021560
12.025000;-5.766742;2.669838;7.502815;-0.012351;0.003097;0.017661
12.033333;-5.752232;2.664236;7.502465;0.022952;0.006328;0.017230
12.041667;-5.759585;2.664299;7.495318;-0.006945;-0.012744;0.031623
12.050000;-5.752127;2.660469;7.509786;-0.009137;-0.001127;0.019774
12.058333;-5.752308;2.664274;7.496973;-0.009090;-0.014867;0.031645
12.066667;-5.765012;2.677307;7.497281;0.005804;-0.010675;0.017430
12.075000;-5.759499;2.679119;7.502641;0.013276;0.003100;0.010866
12.083333;-5.759384;2.690208;7.511794;-0.000476;0.001094;0.036948
12.091667;-5.759464;2.693964;7.506303;0.016423;-0.023425;0.009727
12.100000;-5.770533;2.682931;7.491921;-0.004930;-0.023435;0.015393
12.108333;-5.755986;2.690316;7.495232;0.016543;0.010566;0.018390
12.116667;-5.763157;2.660563;7.499066;0.003814;0.015925;0.032593
12.125000;-5.763316;2.668073;7.488084;-0.012298;-0.011699;0.030610
12.133333;-5.766824;2.675452;7.497324;-0.019927;-0.042540;0.017721
12.141667;-5.757523;2.667888;7.513579;-0.015454;0.000008;0.036051
12.150000;-5.744935;2.669775;7.505951;0.005838;-0.026529;0.028211
12.158333;-5.754006;2.675367;7.506170;-0.003735;0.001044;0.028349
12.166667;-5.748567;2.675358;7.506039;0.004831;0.009539;0.027169
12.175000;-5.766697;2.675389;7.506477;0.013148;-0.016074;-0.004264
12.183333;-5.770576;2.675521;7.488260;-0.010268;-0.002251;0.010075
12.191667;-5.759575;2.679157;7.497150;-0.014634;-0.007615;-0.001761
12.200000;-5.763129;2.682843;7.502729;0.013311;-0.009584;0.020577
12.208333;-5.766814;2.690309;7.499156;0.018666;0.008437;0.016206
12.216667;-5.759394;2.675351;7.509962;-0.002666;-0.013786;0.032646
12.225000;-5.756014;2.668036;7.491570;0.004732;-0.026572;0.021750
12.233333;-5.757675;2.667963;7.502596;-0.001783;-0.018179;0.003475
12.241667;-5.755924;2.679138;7.498892;0.014272;-0.010732;0.003284
12.250000;-5.766815;2.692168;7.499156;0.018606;-0.005384;0.010796
12.258333;-5.773960;2.686554;7.506653;0.007993;-0.008508;0.024965
12.266667;-5.761462;2.677339;7.491702;-0.017695;0.006269;0.017727
12.275000;-5.766946;2.671797;7.488172;-0.012351;0.009445;0.015507
12.283333;-5.759453;2.682811;7.506302;-0.013372;0.003142;0.026309
12.291667;-5.761355;2.671712;7.499023;0.012121;-0.025579;0.005462
12.300000;-5.770650;2.673700;7.482768;0.016495;0.012631;0.008681
12.308333;-5.752308;2.664274;7.496973;-0.015561;-0.014919;0.023084
12.316667;-5.765149;2.686664;7.488129;0.003666;0.011567;0.010992
12.325000;-5.752316;2.671709;7.496974;-0.007012;-0.010674;0.020822
12.333333;-5.761093;2.662293;7.517327;-0.015525;-0.000050;0.024174
12.341667;-5.759496;2.675401;7.502641;-0.015739;-0.008702;-0.007149
12.350000;-5.763174;2.677292;7.499067;-0.000568;-0.007466;0.023988
12.358333;-5.752090;2.673455;7.513448;0.017684;0.001098;0.032407
12.366667;-5.754205;2.671750;7.491526;0.016605;0.002135;0.030265
12.375000;-5.756123;2.675521;7.484249;-0.015698;-0.008678;-0.000668
12.383333;-5.761301;2.667970;7.502684;-0.012428;-0.012856;0.010089
12.391667;-5.759677;2.679207;7.489828;0.001649;0.002130;0.033688
12.400000;-5.763468;2.668149;7.477102;-0.013365;-0.010645;0.030626
12.408333;-5.741420;2.679113;7.498542;-0.003777;-0.005346;0.024022
12.416667;-5.752388;2.668030;7.491482;-0.024183;0.017856;0.002693
12.425000;-5.752113;2.671608;7.511617;-0.006923;0.008475;0.029472
12.433333;-5.759507;2.686554;7.502641;-0.000553;0.002086;0.023992
12.441667;-5.761457;2.671763;7.491702;0.016518;-0.040312;0.029158
12.450000;-5.761299;2.666111;7.502684;0.000575;-0.002109;0.033698
12.458333;-5.759651;2.679194;7.491658;-0.000625;-0.012813;0.016425
12.466667;-5.763270;2.671766;7.491745;-0.019837;-0.017045;0.024218
12.475000;-5.770591;2.690391;7.488261;0.009022;-0.011725;0.019551
12.483333;-5.755765;2.671627;7.509874;0.001527;-0.009612;0.017478
12.491667;-5.759285;2.667866;7.517283;0.005838;-0.010637;0.022825
12.500000;-5.764989;2.679153;7.499111;-0.004997;-0.051029;0.013212
12.508333;-5.759593;2.671734;7.495319;-0.002711;-0.027603;0.029400
12.516667;-5.774151;2.675502;7.492008;-0.004820;-0.009577;0.028363
12.525000;-5.754133;2.675430;7.497018;0.012305;0.002116;0.027076
12.533333;-5.745292;2.671810;7.480325;0.015483;-0.007447;0.024871
12.541667;-5.759575;2.679157;7.497150;0.016607;-0.006334;0.033499
12.550000;-5.759542;2.671709;7.498979;-0.002817;-0.009678;0.006734
12.558333;-5.759560;2.664287;7.497148;-0.011181;-0.004239;0.036000
12.566667;-5.770482;2.682906;7.495582;0.003541;-0.019254;0.000173
12.575000;-5.759478;2.682824;7.504472;0.017630;0.001049;0.023770
12.583333;-5.748621;2.679100;7.502378;0.018713;-0.005294;0.028070
12.591667;-5.763114;2.667973;7.502728;0.018566;0.001996;0.001083
12.600000;-5.759441;2.671659;7.506301;-0.008277;-0.022484;-0.007249
12.608333;-5.766839;2.690322;7.497326;0.005995;-0.010517;0.048746
12.616667;-5.766868;2.694052;7.495495;0.016447;-0.022354;0.012971
12.625000;-5.774085;2.684758;7.497500;-0.023843;-0.016826;0.068546
12.633333;-5.753909;2.679034;7.513492;-0.002800;-0.012831;0.011047
12.641667;-5.766582;2.686478;7.515630;0.001699;-0.012647;0.046634
12.650000;-5.761204;2.671637;7.510006;-0.000746;-0.003368;-0.006247
12.658333;-5.768658;2.671750;7.495538;-0.009055;-0.004248;0.033816
12.666667;-5.761168;2.686481;7.513668;0.003654;-0.021268;0.019603
12.675000;-5.766909;2.684783;7.491834;0.001601;-0.002146;0.027207
12.683333;-5.761486;2.675493;7.489871;-0.007077;-0.013910;0.011104
12.691667;-5.757737;2.679141;7.498936;0.018722;-0.019063;0.033463
12.700000;-5.764916;2.656823;7.502771;0.004660;-0.035105;0.012028
12.708333;-5.755866;2.671678;7.502553;-0.009109;-0.016997;0.029483
12.716667;-5.757545;2.664183;7.511748;-0.004995;-0.009707;0.000279
12.725000;-5.764876;2.667951;7.506432;0.018600;-0.014925;0.011871
12.733333;-5.752236;2.667954;7.502465;-0.017749;-0.014957;0.015549
12.741667;-5.752049;2.682723;7.517109;-0.000419;0.006441;0.044509
12.750000;-5.748470;2.679025;7.513361;0.013303;-0.012760;0.020569
12.758333;-5.766541;2.671596;7.517459;-0.012407;-0.011772;0.013328
12.766667;-5.766574;2.679043;7.515629;0.001558;-0.021238;0.026111
12.775000;-5.761314;2.680981;7.502685;0.013385;-0.009525;0.032455
12.783333;-5.761361;2.677288;7.499024;0.004618;-0.025600;0.003392
12.791667;-5.761515;2.679223;7.488041;0.012152;-0.008608;0.005474
12.800000;-5.759484;2.664249;7.502640;0.016471;-0.006446;0.010822
12.808333;-5.761354;2.669854;7.499023;0.023985;0.001000;0.012896
12.816667;-5.754156;2.673584;7.495187;0.001440;0.000905;0.000209
12.825000;-5.763205;2.682880;7.497237;-0.022008;0.006239;0.012379
12.833333;-5.770545;2.694083;7.491922;0.022036;0.015983;0.039931
12.841667;-5.765024;2.664309;7.495449;0.005772;0.002008;0.007721
12.850000;-5.761373;2.664290;7.497192;-0.011310;-0.005403;0.015482
12.858333;-5.766578;2.682761;7.515629;-0.012273;-0.009542;0.034927
12.866667;-5.770379;2.680996;7.502904;-0.025239;-0.026623;0.018876
12.875000;-5.766726;2.679119;7.504646;-0.003816;-0.013856;0.019703
12.883333;-5.755575;2.684538;7.524519;0.005847;-0.020155;0.028214
12.891667;-5.753944;2.664189;7.509830;-0.002777;-0.006462;0.012133
12.900000;-5.770475;2.675471;7.495582;0.001522;-0.006449;0.015327
12.908333;-5.774054;2.679169;7.499330;-0.039255;-0.008725;-0.004698
12.916667;-5.763217;2.694033;7.497238;0.001441;-0.024516;0.008831
12.925000;-5.770348;2.675408;7.504734;-0.007100;-0.008626;0.005709
12.933333;-5.752185;2.667929;7.506126;0.016586;-0.014823;0.032411
12.941667;-5.770533;2.682931;7.491921;-0.012231;-0.030710;0.047876
12.950000;-5.759499;2.679119;7.502641;0.003645;-0.020223;0.017446
12.958333;-5.766734;2.686554;7.504647;-0.013469;-0.002235;0.012269
12.966667;-5.763092;2.671678;7.504558;-0.015644;-0.019220;0.011203
12.975000;-5.748581;2.664218;7.504207;0.001515;-0.012803;0.016395
12.983333;-5.752275;2.680978;7.500635;0.005900;-0.007412;0.032545
12.991667;-5.754049;2.667957;7.502509;0.006839;-0.001164;0.008781
13.000000;-5.761352;2.667995;7.499023;0.021906;-0.020142;0.029106
13.008333;-5.766588;2.667903;7.513798;0.008051;-0.014816;0.035758
13.016667;-5.746548;2.671536;7.520638;-0.013432;-0.007492;0.019817
13.025000;-5.752244;2.675389;7.502465;-0.013345;0.006340;0.029550
13.033333;-5.763122;2.675408;7.502728;-0.011332;-0.036137;0.021938
13.041667;-5.765003;2.668014;7.497280;0.003671;0.008394;0.012070
13.050000;-5.766697;2.675389;7.506477;-0.000628;0.009438;0.008882
13.058333;-5.766810;2.686592;7.499156;-0.000602;-0.000077;0.016434
13.066667;-5.757842;2.682909;7.491615;0.016464;0.006260;0.006510
13.075000;-5.763299;2.675496;7.489915;-0.003848;-0.003296;0.011073
13.083333;-5.775947;2.682927;7.493883;0.015430;-0.014903;0.018393
13.091667;-5.777579;2.679125;7.506740;0.033523;-0.027660;0.007363
13.100000;-5.763071;2.675382;7.506389;-0.013465;-0.019183;0.017656
13.108333;-5.770535;2.684789;7.491921;0.001490;-0.025543;0.016393
13.116667;-5.766777;2.654993;7.499153;0.013450;0.002170;0.037868
13.125000;-5.761303;2.669828;7.502684;-0.000581;0.002058;0.018595
13.133333;-5.766759;2.686566;7.502817;0.007887;-0.031900;0.015228
13.141667;-5.766701;2.679106;7.506477;0.012311;-0.002114;0.029235
13.150000;-5.755811;2.667935;7.506213;0.012278;-0.009557;0.025988
13.158333;-5.755620;2.678987;7.520858;-0.015606;-0.014939;0.016600
13.166667;-5.759445;2.675376;7.506301;0.016491;-0.014900;0.017294
13.175000;-5.766896;2.671772;7.491833;-0.002704;-0.010651;0.025095
13.183333;-5.754057;2.675392;7.502509;-0.004990;-0.033010;0.008901
13.191667;-5.763386;2.686686;7.484425;-0.004916;-0.025544;0.018630
13.200000;-5.761503;2.692221;7.489873;-0.015686;-0.038325;0.011190
13.208333;-5.766925;2.675502;7.490003;0.016442;-0.010713;0.007582
13.216667;-5.766849;2.675464;7.495494;0.005740;-0.009669;0.006632
13.225000;-5.763180;2.682868;7.499068;0.001553;-0.012774;0.022878
13.233333;-5.734063;2.675333;7.505688;0.001561;0.010548;0.017485
13.241667;-5.759591;2.669876;7.495318;-0.004823;-0.000041;0.025126
13.250000;-5.763118;2.671690;7.502728;0.001602;-0.020151;0.032593
13.258333;-5.748587;2.669794;7.504208;0.001452;-0.017090;0.007753
13.266667;-5.759737;2.664375;7.484335;0.003676;-0.027628;0.023925
13.275000;-5.748664;2.671690;7.498717;-0.042459;-0.022493;0.000724
13.283333;-5.763227;2.679176;7.495407;0.003606;0.000928;0.004504
13.291667;-5.759322;2.679031;7.515454;-0.008163;-0.013909;0.008953
13.300000;-5.766730;2.682836;7.504647;0.005778;-0.023403;0.017420
13.308333;-5.761352;2.667995;7.499023;-0.007012;-0.019152;0.022979
13.316667;-5.759434;2.664224;7.506301;-0.024156;0.003052;0.011322
13.325000;-5.761355;2.671712;7.499023;0.005725;-0.048876;0.016322
13.333333;-5.759542;2.671709;7.498979;-0.011421;-0.006549;-0.001799
13.341667;-5.763118;2.671690;7.502728;0.010083;0.006283;0.011989
13.350000;-5.759644;2.671760;7.491658;-0.000590;0.000986;0.017515
13.358333;-5.745029;2.662390;7.498628;-0.019865;-0.006467;0.016660
13.366667;-5.774144;2.668067;7.492008;-0.032731;-0.021351;0.015735
13.375000;-5.752061;2.669725;7.515278;-0.011255;0.014783;0.018729
13.383333;-5.752235;2.692105;7.504297;0.005834;-0.026530;0.028211
13.391667;-5.785049;2.694108;7.492272;-0.007079;-0.010734;0.010032
13.400000;-5.770319;2.671677;7.506564;0.003560;-0.010760;0.000178
13.408333;-5.761412;2.677314;7.495363;0.017625;0.039176;0.010841
13.416667;-5.757464;2.684579;7.519071;0.011257;-0.012685;0.035715
13.425000;-5.761398;2.688454;7.497194;0.001590;-0.006387;0.027201
13.433333;-5.763219;2.671741;7.495406;0.026207;-0.001051;0.026908
13.441667;-5.761410;2.675455;7.495363;-0.022028;-0.025561;0.018837
13.450000;-5.777608;2.682855;7.504909;-0.019739;-0.013781;0.039340
13.458333;-5.766611;2.690208;7.513799;-0.024070;0.006309;0.025361
13.466667;-5.759593;2.671734;7.495319;0.010105;-0.006415;0.019539
13.475000;-5.761217;2.684648;7.510007;0.010139;-0.010613;0.027093
13.483333;-5.768763;2.675518;7.488216;-0.002726;0.009458;0.015390
13.491667;-5.755858;2.664243;7.502552;0.001479;-0.025548;0.014229
13.500000;-5.766899;2.675489;7.491833;0.020914;-0.010550;0.038847
13.508333;-5.775922;2.682915;7.495713;0.009913;-0.019284;-0.007463
13.516667;-5.761388;2.679160;7.497193;0.007889;0.003057;0.004453
13.525000;-5.768530;2.669828;7.504690;0.001542;-0.000072;0.016410
13.533333;-5.766839;2.690322;7.497326;-0.016620;-0.013849;0.025259
13.541667;-5.761388;2.679160;7.497193;-0.004960;-0.021336;0.009992
13.550000;-5.770453;2.679175;7.497412;0.012115;-0.018170;0.002229
13.558333;-5.759507;2.686554;7.502641;-0.017901;-0.046858;0.001489
13.566667;-5.761258;2.675379;7.506345;0.000353;-0.011819;0.001293
13.575000;-5.755739;2.671615;7.511705;0.000401;-0.018133;0.011006
13.583333;-5.755946;2.675433;7.497062;0.000446;0.002025;0.012101
13.591667;-5.759544;2.673568;7.498980;-0.012523;-0.043654;0.004668
13.600000;-5.755815;2.671653;7.506214;0.012260;-0.025461;0.028137
13.608333;-5.763020;2.675357;7.510050;0.013484;0.041408;0.032491
13.616667;-5.770325;2.677254;7.506564;0.010104;0.007362;0.015231
13.625000;-5.770529;2.679213;7.491921;0.003700;-0.017009;0.025013
13.633333;-5.759573;2.677298;7.497149;0.014387;-0.010641;0.021643
13.641667;-5.765018;2.682884;7.497281;0.005832;-0.012769;0.022827
13.650000;-5.766665;2.693951;7.510139;0.002543;-0.010710;0.009906
13.658333;-5.761314;2.680981;7.502685;0.002545;-0.028724;0.015294
13.666667;-5.761466;2.681056;7.491702;0.003671;-0.000080;0.015302
13.675000;-5.763028;2.682792;7.510050;-0.007023;-0.008557;0.018664
13.683333;-5.755883;2.688406;7.502554;0.005825;-0.018065;0.023899
13.691667;-5.759556;2.684720;7.498980;-0.001667;-0.007489;0.019680
13.700000;-5.759663;2.690347;7.491659;-0.003727;0.003164;0.029433
13.708333;-5.759723;2.675515;7.486167;0.003636;-0.008587;0.012058
13.716667;-5.744999;2.682811;7.502291;0.009015;-0.017015;0.020618
13.725000;-5.756089;2.692225;7.487911;0.000416;-0.001179;0.008859
13.733333;-5.748618;2.675383;7.502378;0.001613;0.008466;0.026128
13.741667;-5.761439;2.679185;7.493532;0.005842;-0.014882;0.024985
13.750000;-5.759308;2.690171;7.517285;0.007815;-0.011819;-0.002041
13.758333;-5.766590;2.669762;7.513798;-0.008134;-0.001179;0.008965
13.766667;-5.759499;2.679119;7.502641;-0.002748;-0.021271;0.021843
13.775000;-5.763091;2.669819;7.504558;-0.011264;-0.019133;0.027350
13.783333;-5.762972;2.677191;7.513711;-0.014555;-0.025553;0.016583
13.791667;-5.745079;2.662416;7.494968;-0.000594;-0.004311;0.018587
13.800000;-5.753833;2.678996;7.518983;0.003746;-0.008478;0.030409
13.808333;-5.752247;2.679106;7.502466;-0.015594;-0.008582;0.016606
13.816667;-5.761354;2.669854;7.499023;-0.011345;0.005165;0.006849
13.825000;-5.768806;2.668108;7.484555;-0.014489;-0.018103;0.024155
13.833333;-5.757621;2.664221;7.506257;-0.007151;-0.025617;0.002455
13.841667;-5.759445;2.675376;7.506301;-0.001711;-0.024473;0.017508
13.850000;-5.770572;2.671803;7.488260;0.015902;0.000306;0.089676
13.858333;-5.752178;2.660494;7.506125;0.008995;-0.013859;0.015225
13.866667;-5.755916;2.671703;7.498892;0.000500;-0.005348;0.022895
13.875000;-5.759597;2.675452;7.495319;0.018581;-0.023418;0.011864
13.883333;-5.761303;2.669828;7.502684;0.010342;0.005434;0.054104
13.891667;-5.763172;2.675433;7.499067;0.027277;0.000014;0.026895
13.900000;-5.765083;2.671769;7.491789;0.004821;-0.011670;0.031482
13.908333;-5.761466;2.681056;7.491702;-0.018812;0.003052;0.011258
13.916667;-5.770399;2.675433;7.501073;-0.015589;-0.011763;0.017690
13.925000;-5.770391;2.667998;7.501072;-0.019770;-0.021226;0.036095
13.933333;-5.761182;2.675342;7.511836;0.001484;0.016838;0.002379
13.941667;-5.757943;2.682959;7.484293;-0.000607;0.004150;0.014277
13.950000;-5.766921;2.671785;7.490002;0.014381;-0.022306;0.023799
13.958333;-5.770436;2.686598;7.499243;-0.012360;0.007329;0.015504
13.966667;-5.759445;2.675376;7.506301;-0.012327;-0.007472;0.025209
13.975000;-5.752501;2.679232;7.484161;0.001680;-0.002083;0.040163
13.983333;-5.752417;2.671760;7.489652;-0.002826;0.013618;-0.001890
13.991667;-5.752327;2.682862;7.496975;-0.017876;-0.012940;-0.004968
14.000000;-5.748635;2.692111;7.502379;0.005765;-0.006458;0.010946
14.008333;-5.770422;2.673587;7.499242;-0.011432;-0.002322;-0.005032
14.016667;-5.766967;2.692243;7.488174;-0.011216;0.005268;0.028448
14.025000;-5.761459;2.673621;7.491702;0.007811;-0.027732;0.001194
14.033333;-5.752086;2.669737;7.513448;0.012192;-0.025511;0.017336
14.041667;-5.766603;2.706924;7.515631;-0.009052;-0.010581;0.038124
14.050000;-5.770291;2.693957;7.510226;0.021699;-0.012883;-0.005447
14.058333;-5.774000;2.675426;7.502991;0.007992;-0.031820;0.031430
14.066667;-5.755679;2.686447;7.517197;-0.003827;-0.013854;0.018617
14.075000;-5.755720;2.677178;7.513536;0.001492;-0.023409;0.016388
14.083333;-5.752051;2.684582;7.517110;0.013247;-0.006447;0.009774
