time;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
0.216667;-4.793264;-1.776251;8.427620;-0.052071;-0.012086;0.008525
0.225000;-4.794941;-1.752393;8.425985;-0.007893;0.000333;-0.004383
0.233333;-4.798592;-1.748699;8.424162;-0.021541;-0.022193;0.000849
0.241667;-4.780063;-1.737756;8.442668;-0.022577;-0.030588;-0.000257
0.250000;-4.778480;-1.752574;8.422459;-0.022687;0.022487;0.013765
0.258333;-4.787652;-1.756144;8.424184;-0.007933;0.016730;0.004145
0.266667;-4.776505;-1.730586;8.420836;0.008954;-0.022248;0.001668
0.275000;-4.791237;-1.756042;8.435117;-0.016363;0.030534;0.003232
0.283333;-4.794773;-1.726718;8.424381;-0.018416;-0.007584;0.004056
0.291667;-4.783859;-1.732362;8.418938;-0.021584;0.001127;-0.000080
0.300000;-4.776609;-1.737970;8.413465;-0.033124;-0.028992;0.008261
0.308333;-4.794902;-1.745065;8.424222;-0.012072;-0.013025;-0.010758
0.316667;-4.798568;-1.730442;8.409706;0.001613;-0.003274;-0.031881
0.325000;-4.785691;-1.734168;8.420734;-0.007943;0.034546;-0.010517
0.333333;-4.776764;-1.770928;8.424141;-0.033165;-0.006317;0.017901
0.341667;-4.780349;-1.770825;8.435074;-0.037334;-0.007082;-0.004201
0.350000;-4.785558;-1.748644;8.453491;-0.029943;-0.008420;-0.016925
0.358333;-4.794705;-1.741251;8.448004;-0.010064;0.032072;0.012665
0.366667;-4.785585;-1.737725;8.438972;-0.000571;0.015419;0.008282
0.375000;-4.783844;-1.752409;8.440685;-0.014178;-0.021200;0.001856
0.383333;-4.794915;-1.746900;8.424207;-0.003699;0.016706;-0.012750
0.391667;-4.805789;-1.737576;8.431509;-0.008969;0.013820;-0.000094
0.400000;-4.794955;-1.745110;8.416915;-0.001643;0.007984;0.026166
0.408333;-4.794929;-1.745088;8.420568;-0.003655;-0.030965;0.005934
0.416667;-4.794877;-1.734102;8.417010;0.042632;-0.030754;0.002431
0.425000;-4.805816;-1.737598;8.427855;-0.004747;-0.012579;0.016579
0.433333;-4.802256;-1.752311;8.427756;-0.017372;-0.012714;0.018788
0.441667;-4.803906;-1.730255;8.431586;-0.014131;-0.029294;-0.021387
0.450000;-4.800046;-1.717358;8.446341;-0.000535;0.003251;-0.000234
0.458333;-4.802257;-1.741370;8.416890;-0.004709;-0.019749;-0.004531
0.466667;-4.805686;-1.719251;8.428014;-0.013208;0.001318;0.031458
0.475000;-4.824188;-1.737466;8.420406;0.000517;-0.010202;0.012341
0.483333;-4.800256;-1.723007;8.422544;0.017369;-0.015769;-0.000468
0.491667;-4.756208;-1.732481;8.442899;0.004768;-0.009081;-0.023512
0.500000;-4.783702;-1.726757;8.435428;-0.029960;-0.033540;0.013468
0.508333;-4.787457;-1.732270;8.428043;-0.003681;-0.002708;-0.006554
0.516667;-4.790719;-1.686300;8.439374;-0.005795;0.003636;-0.006539
0.525000;-4.801994;-1.737499;8.449806;-0.003657;-0.013536;-0.002402
0.533333;-4.798423;-1.733966;8.433424;-0.026849;0.002726;0.008396
0.541667;-4.805700;-1.719262;8.426187;0.000524;0.002711;-0.008670
0.550000;-4.794668;-1.726629;8.438996;0.006815;0.003924;0.006046
0.558333;-4.796525;-1.730281;8.438951;-0.001562;0.002165;-0.017080
0.566667;-4.829735;-1.752046;8.427545;0.004690;0.019591;0.009335
0.575000;-4.846678;-1.799690;8.410563;-0.007824;-0.032239;-0.007697
0.583333;-4.821404;-1.873203;8.430221;0.027891;-0.005587;0.005951
0.591667;-4.856602;-1.906026;8.407743;0.036312;-0.014551;0.014295
0.600000;-4.872818;-1.870986;8.411572;0.053147;-0.029120;0.027757
0.608333;-4.842742;-1.761197;8.410924;0.048926;-0.040012;0.032908
0.616667;-4.831776;-1.766796;8.412788;0.062622;-0.033372;0.010726
0.625000;-4.827891;-1.739288;8.416708;0.046812;-0.034599;0.030830
0.633333;-4.801828;-1.695413;8.431902;0.067831;-0.032930;0.038027
0.641667;-4.764838;-1.653523;8.439857;0.105663;-0.002484;0.024202
0.650000;-4.768009;-1.594710;8.451299;0.055272;-0.067910;0.022029
0.658333;-4.757042;-1.602132;8.454974;0.069959;-0.032379;0.011600
0.666667;-4.782665;-1.592745;8.449375;0.047915;-0.045160;-0.004125
0.675000;-4.801176;-1.647442;8.476161;0.031032;-0.013427;0.013079
0.683333;-4.823638;-1.718762;8.479026;0.024704;-0.013725;0.035303
0.691667;-4.847568;-1.755104;8.498620;0.017406;-0.021825;0.012154
0.700000;-4.880115;-1.707005;8.511567;0.017367;0.003231;0.017531
0.708333;-4.888964;-1.666531;8.515500;0.001566;0.006879;0.027117
0.716667;-4.822523;-1.575565;8.494880;-0.012053;-0.051142;0.024702
0.725000;-4.786068;-1.572427;8.465963;-0.021546;-0.017506;-0.006639
0.733333;-4.741065;-1.630080;8.411017;0.003701;-0.036662;-0.004776
0.741667;-4.744797;-1.606394;8.378311;0.018401;-0.038289;0.004577
0.750000;-4.768299;-1.587661;8.403863;0.031068;-0.038115;-0.015550
0.758333;-4.753617;-1.580486;8.400386;0.046893;-0.085525;-0.001197
0.766667;-4.740354;-1.510935;8.393781;0.025836;-0.047272;-0.038802
0.775000;-4.734509;-1.463275;8.396063;0.051181;-0.092357;-0.062465
0.783333;-4.722878;-1.404480;8.427713;0.062643;-0.072378;-0.008747
0.791667;-4.687393;-1.349529;8.468650;0.052144;-0.082764;-0.011941
0.800000;-4.689092;-1.365811;8.503203;0.059538;-0.097949;-0.005754
0.808333;-4.689353;-1.386093;8.486587;0.050093;-0.128389;0.007851
0.816667;-4.667743;-1.455924;8.502595;0.082648;-0.077065;-0.001515
0.825000;-4.671704;-1.496263;8.500390;0.062652;-0.079960;0.011287
0.833333;-4.694091;-1.540162;8.487051;0.050143;-0.131661;-0.007855
0.841667;-4.697925;-1.547567;8.470517;0.063790;-0.119163;-0.004711
0.850000;-4.687230;-1.604459;8.484725;0.090054;-0.091739;-0.003646
0.858333;-4.641105;-1.573621;8.499963;0.099533;-0.104362;-0.004868
0.866667;-4.640641;-1.485689;8.478803;0.044794;-0.109698;0.013344
0.875000;-4.631010;-1.463493;8.522909;0.101648;-0.123835;0.002291
0.883333;-4.626536;-1.415424;8.589118;0.072226;-0.109745;-0.020638
0.891667;-4.618884;-1.373273;8.593194;0.049038;-0.109183;0.004786
0.900000;-4.570126;-1.334478;8.712643;0.004872;-0.109853;0.015592
0.908333;-4.490288;-1.397914;8.667051;-0.016263;-0.049518;-0.002812
0.916667;-4.521966;-1.441837;8.635373;-0.017252;-0.060335;-0.033384
0.925000;-4.560723;-1.470888;8.623861;-0.043664;-0.000250;-0.012799
0.933333;-4.587099;-1.546032;8.595609;-0.043629;-0.001205;-0.031708
0.941667;-4.533984;-1.555673;8.603247;-0.066793;-0.003981;-0.021015
0.950000;-4.554356;-1.583021;8.599199;-0.054275;0.000171;0.049531
0.958333;-4.591826;-1.689148;8.587034;-0.094129;-0.021390;0.004472
0.966667;-4.627987;-1.609970;8.576473;-0.100426;0.000891;-0.031233
0.975000;-4.668213;-1.602220;8.579880;-0.087841;0.019094;-0.017527
0.983333;-4.693679;-1.579934;8.583527;-0.089954;0.039891;-0.028997
0.991667;-4.671696;-1.572852;8.576452;-0.096267;0.025565;-0.019558
1.000000;-4.681312;-1.613272;8.552282;-0.114106;0.004995;-0.028997
1.008333;-4.699737;-1.615009;8.539337;-0.106734;0.006509;-0.036414
1.016667;-4.690744;-1.642595;8.542824;-0.113093;0.041581;-0.039302
1.025000;-4.747561;-1.653012;8.549598;-0.132050;0.052180;-0.022238
1.033333;-4.734685;-1.649444;8.553383;-0.129895;0.006016;-0.010938
1.041667;-4.701915;-1.690058;8.564248;-0.113070;0.018092;-0.018335
1.050000;-4.723877;-1.653353;8.531512;-0.119441;0.026195;0.004914
1.058333;-4.727815;-1.668140;8.507607;-0.126816;0.057594;-0.024335
1.066667;-4.687368;-1.657465;8.517148;-0.106785;0.003453;-0.003734
1.075000;-4.650966;-1.654372;8.480925;-0.088879;-0.010314;-0.020800
1.083333;-4.599685;-1.640289;8.465005;-0.091035;-0.004880;-0.006011
1.091667;-4.581209;-1.633037;8.479825;-0.062632;-0.016151;0.005299
1.100000;-4.577310;-1.612813;8.492816;-0.081600;0.027478;-0.016451
1.108333;-4.578831;-1.572409;8.496805;-0.051055;-0.015822;-0.000099
1.116667;-4.564160;-1.588951;8.515044;-0.066788;-0.032103;-0.010606
1.125000;-4.554909;-1.579843;8.518847;-0.073123;-0.028521;-0.000011
1.133333;-4.512526;-1.563625;8.537584;-0.083627;-0.052431;0.010446
1.141667;-4.510926;-1.603962;8.544557;-0.056218;-0.066001;-0.009821
1.150000;-4.455758;-1.589724;8.559722;-0.089914;-0.058015;-0.002168
1.158333;-4.392936;-1.551572;8.597074;-0.119435;-0.040358;0.020240
1.166667;-4.404108;-1.580800;8.600389;-0.129956;-0.020434;0.005705
1.175000;-4.354255;-1.537176;8.612112;-0.131048;-0.012562;0.015206
1.183333;-4.370600;-1.520483;8.615782;-0.141539;-0.010347;-0.003683
1.191667;-4.333643;-1.535156;8.674397;-0.161635;0.057577;0.009507
1.200000;-4.348298;-1.549603;8.688772;-0.180639;0.100333;0.019386
1.208333;-4.377569;-1.551111;8.695839;-0.201695;0.135251;0.001832
1.216667;-4.469209;-1.537497;8.676975;-0.256518;0.242116;-0.016117
1.225000;-4.513191;-1.527966;8.665754;-0.283925;0.283405;-0.016736
1.233333;-4.540892;-1.547950;8.654407;-0.309281;0.356276;-0.015055
1.241667;-4.534341;-1.652633;8.648077;-0.272535;0.428395;-0.035889
1.250000;-4.584377;-1.711001;8.625264;-0.372517;0.464177;-0.032801
1.258333;-4.631084;-1.826225;8.611123;-0.408442;0.549974;-0.000341
1.266667;-4.626394;-1.918147;8.588449;-0.421156;0.621562;-0.012399
1.275000;-4.615555;-1.960328;8.608263;-0.469711;0.706420;0.017980
1.283333;-4.542098;-2.024713;8.695963;-0.556051;0.762810;0.029508
1.291667;-4.475752;-2.021367;8.747656;-0.595208;0.908149;0.039062
1.300000;-4.556666;-1.982553;8.666985;-0.620696;1.059711;0.033794
1.308333;-4.619364;-1.960416;8.588140;-0.636666;1.202246;0.003131
1.316667;-4.684200;-2.013295;8.539685;-0.681118;1.373104;0.010822
1.325000;-4.774297;-2.001768;8.482455;-0.735050;1.575240;-0.008676
1.333333;-4.748868;-2.049617;8.498682;-0.749066;1.792605;-0.000946
1.341667;-4.876367;-2.162396;8.456532;-0.791398;2.014929;-0.039281
1.350000;-4.868156;-2.143230;8.305145;-0.810848;2.303390;-0.035338
1.358333;-4.782968;-2.194077;8.226824;-0.861729;2.526666;-0.037827
1.366667;-4.767080;-2.242162;8.190000;-0.908428;2.789066;-0.040125
1.375000;-4.687307;-2.312948;8.142518;-0.908863;3.073901;-0.063679
1.383333;-4.663564;-2.453415;8.013626;-0.907332;3.432098;-0.076218
1.391667;-4.695403;-2.674124;7.876305;-0.850058;3.788969;-0.066979
1.400000;-4.965233;-2.850451;7.719244;-0.885435;4.175205;-0.001088
1.408333;-5.115346;-2.969026;7.594666;-0.881774;4.522502;0.009456
1.416667;-5.371736;-3.004528;7.385948;-0.860499;4.927623;0.129734
1.425000;-5.667728;-3.168279;7.144764;-0.874874;5.307884;0.207029
1.433333;-6.200161;-3.665164;6.957326;-0.883934;5.740407;0.277466
1.441667;-6.826486;-4.192795;6.991750;-0.827758;6.154996;0.433715
1.450000;-8.160442;-4.289600;7.049941;-0.830073;6.394477;0.584817
1.458333;-10.427717;-4.409389;7.270547;-0.827827;6.553581;0.790202
1.466667;-13.629072;-4.750268;8.252839;-0.749879;6.488208;0.932690
1.475000;-16.667053;-4.992387;9.440016;-0.854477;6.173307;1.022254
1.483333;-17.889357;-5.063249;9.714849;-0.924996;5.738100;1.086614
1.491667;-17.581112;-4.881116;9.090435;-0.878565;5.387268;1.116826
1.500000;-16.166630;-4.317533;7.796563;-0.848677;5.135357;1.152795
1.508333;-15.526462;-4.307918;7.386973;-0.860156;4.948282;1.063324
1.516667;-17.381485;-5.473473;9.149002;-0.824722;4.681085;1.043207
1.525000;-17.971075;-6.307189;10.775780;-0.671441;4.069096;1.072655
1.533333;-17.409109;-6.183759;10.846980;-0.518059;3.449511;1.052006
1.541667;-15.284872;-5.400957;10.214478;-0.440109;2.850017;0.993671
1.550000;-11.740603;-4.884370;9.106673;-0.381790;2.430217;0.864093
1.558333;-7.644948;-4.006495;9.431090;-0.248778;2.246985;0.737000
1.566667;-1.049535;-0.810752;8.128975;-0.277637;1.535005;0.709660
1.575000;-9.509049;-4.085459;10.654387;-0.452294;2.078262;0.490851
1.583333;-11.396954;-4.852768;19.207571;-0.490555;1.068487;0.226554
1.591667;-6.258480;-3.572557;15.612533;-0.444018;-0.184731;0.097182
1.600000;-2.288133;-2.834419;12.131600;-0.326104;-0.532454;0.121560
1.608333;-0.256727;-1.360341;10.395520;-0.276731;-0.792235;0.198844
1.616667;1.083943;-0.377051;8.616957;-0.334585;-0.919894;0.244348
1.625000;1.570358;-0.203027;7.553628;-0.423506;-0.980375;0.299428
1.633333;0.963993;-0.455884;7.548557;-0.412814;-1.050981;0.383421
1.641667;0.141539;-0.989262;7.829833;-0.355448;-1.233171;0.459226
1.650000;-0.563482;-1.341491;8.215877;-0.226458;-1.463871;0.515111
1.658333;-1.125581;-1.511128;8.683152;-0.103606;-1.746717;0.489457
1.666667;-1.538323;-1.582643;8.933232;0.027658;-2.064406;0.410812
1.675000;-1.972158;-1.596404;8.995496;0.072639;-2.395623;0.311620
1.683333;-2.261945;-1.539188;8.893262;0.120702;-2.681183;0.139941
1.691667;-2.512013;-1.435439;8.663871;0.151836;-2.972648;-0.004275
1.700000;-2.826699;-1.346085;8.379051;0.163011;-3.240200;-0.193492
1.708333;-3.265516;-1.215033;8.115543;0.160365;-3.443363;-0.328533
1.716667;-3.773556;-1.053799;7.877330;0.180879;-3.696493;-0.407166
1.725000;-4.334896;-0.806733;7.787402;0.158085;-3.798722;-0.480473
1.733333;-5.069921;-0.643407;7.828749;0.120695;-3.940477;-0.529626
1.741667;-5.849925;-0.728540;7.971730;0.039140;-4.072821;-0.542404
1.750000;-6.521050;-1.047228;8.197577;0.037497;-4.214924;-0.499810
1.758333;-7.172164;-1.399056;8.436083;0.077821;-4.316857;-0.422492
1.766667;-7.814440;-1.497999;8.638472;0.167534;-4.407669;-0.354084
1.775000;-8.511940;-1.372572;8.840533;0.209853;-4.477720;-0.279062
1.783333;-9.173533;-1.290065;8.982225;0.171186;-4.566319;-0.211950
1.791667;-9.754285;-1.388432;9.077324;0.089414;-4.691541;-0.134061
1.800000;-10.183004;-1.725117;9.145983;0.034885;-4.743878;-0.072614
1.808333;-10.521602;-2.273665;9.215347;-0.030141;-4.802140;-0.018339
1.816667;-10.856709;-2.906287;9.342470;-0.010992;-4.804563;-0.012754
1.825000;-11.018248;-3.473507;9.339986;0.014406;-4.837850;-0.004268
1.833333;-10.963331;-3.965975;9.303297;0.008153;-4.801838;-0.057364
1.841667;-10.978768;-4.560527;9.263354;0.006066;-4.720365;-0.110143
1.850000;-10.980561;-5.283740;9.207799;0.004024;-4.621464;-0.205918
1.858333;-10.994689;-6.028297;9.241471;0.097689;-4.439424;-0.347199
1.866667;-11.231392;-6.412969;9.565123;0.210497;-4.301215;-0.497616
1.875000;-11.514989;-6.474008;9.931380;0.261530;-4.232258;-0.777837
1.883333;-11.833287;-6.552858;10.330094;0.300862;-4.068419;-1.053193
1.891667;-12.100181;-6.550043;10.664151;0.338155;-3.984250;-1.322735
1.900000;-12.383497;-6.419353;10.882272;0.367992;-3.895940;-1.573316
1.908333;-12.583747;-6.226669;10.871409;0.403929;-3.821775;-1.748183
1.916667;-12.909565;-6.088339;10.775073;0.469230;-3.703281;-1.903985
1.925000;-13.354790;-5.743311;10.686893;0.505085;-3.642283;-2.001068
1.933333;-14.166095;-5.401779;10.646977;0.498926;-3.513517;-2.133275
1.941667;-15.293809;-4.931164;10.810297;0.432082;-3.517893;-2.249089
1.950000;-16.239933;-4.620016;10.392772;0.351532;-3.594887;-2.439837
1.958333;-16.782219;-4.129199;9.399051;0.283191;-3.675534;-2.588614
1.966667;-16.750557;-3.553335;7.628707;0.206979;-3.734291;-2.732958
1.975000;-16.311237;-3.187479;5.172896;0.154177;-3.586298;-2.800152
1.983333;-15.886696;-2.998234;2.616809;0.191441;-3.346769;-2.704006
1.991667;-16.159296;-2.712437;0.341087;0.285441;-2.950811;-2.535817
2.000000;-17.738646;-2.032040;-1.882965;0.376382;-2.521150;-2.258139
2.008333;-20.239246;-0.881415;-4.276377;0.257068;-2.146943;-1.935348
2.016667;-21.963963;0.322988;-6.845951;-0.050624;-1.825236;-1.689488
2.025000;-21.000206;0.441909;-9.248654;-0.362095;-1.439322;-1.428730
2.033333;-18.546703;-0.930435;-10.147388;-0.370687;-0.798973;-1.115055
2.041667;-15.661799;-2.836056;-9.377752;0.051245;-0.024187;-0.720286
2.050000;-14.400703;-3.923033;-6.940474;0.621389;0.749149;-0.298991
2.058333;-14.523170;-4.183590;-3.575250;0.963524;1.228762;-0.034448
2.066667;-14.563809;-4.426724;-0.824835;1.005241;1.437680;0.040050
2.075000;-14.236917;-4.917372;1.045849;0.859750;1.450506;0.018128
2.083333;-13.197365;-5.596239;2.078361;0.633879;1.441055;-0.021003
2.091667;-8.733249;-5.897258;2.819299;0.462752;1.407328;-0.069368
2.100000;-8.765704;-6.010891;2.491091;0.495022;2.029677;0.147001
2.108333;-0.770106;-7.287789;2.564306;0.810036;2.459874;0.215605
2.116667;0.441095;-6.087370;11.664549;1.028905;3.105155;0.184072
2.125000;-1.403645;-3.172451;15.226343;0.852605;2.784811;-0.160586
2.133333;-4.016642;-0.611635;9.572583;0.348810;2.551761;-0.521949
2.141667;-6.784518;-0.471251;7.170226;0.240964;2.946302;-0.721980
2.150000;-11.475599;2.157140;11.861854;0.268656;3.081691;-0.661836
2.158333;-14.055022;4.302937;15.400349;0.106738;2.531114;-0.352017
2.166667;-12.920745;4.637434;14.599184;-0.028218;1.879166;0.087493
2.175000;-9.566087;3.709786;11.959497;-0.082823;1.540275;0.573706
2.183333;-6.717208;1.607188;10.191710;-0.212523;1.459459;0.782506
2.191667;-5.229436;-1.834944;9.231115;-0.338941;1.539968;0.603324
2.200000;-4.574990;-4.855371;8.402833;-0.384967;1.594423;0.298748
2.208333;-5.048291;-5.675187;8.602163;-0.338060;1.680383;0.000296
2.216667;-5.952775;-4.997980;9.293260;-0.164873;1.720568;-0.205725
2.225000;-10.471875;-4.694671;14.178122;0.188423;1.587063;-0.021325
2.233333;-13.039685;-1.033585;13.250695;0.407625;0.912270;0.300238
2.241667;-8.141665;-1.548387;10.065788;0.263676;0.534357;0.331465
2.250000;-4.600165;-2.903779;8.865138;0.310908;0.562864;0.254506
2.258333;-5.766557;-2.125762;9.723117;0.397757;0.511990;0.276054
2.266667;-6.582227;-1.342129;9.665051;0.323317;0.406110;0.280651
2.275000;-5.737368;-1.418798;9.270926;0.227523;0.215869;0.277176
2.283333;-5.049728;-1.337330;9.280637;0.153907;0.106223;0.252767
2.291667;-5.126572;-1.574909;9.014951;0.084604;0.023761;0.218234
2.300000;-5.269337;-1.841008;8.781386;0.122562;-0.009835;0.180069
2.308333;-5.187526;-1.548968;8.663975;0.007879;-0.040099;0.156280
2.316667;-5.094615;-1.286121;8.590239;-0.023696;-0.056210;0.125668
2.325000;-5.283002;-1.411452;8.500011;-0.070950;-0.021170;0.054680
2.333333;-5.169689;-1.469311;8.518663;-0.125668;0.018232;0.015311
2.341667;-5.090689;-1.684827;8.504638;-0.188808;0.056598;-0.007020
2.350000;-5.113247;-1.723401;8.462116;-0.170822;0.043297;-0.066194
2.358333;-5.088027;-1.787840;8.465412;-0.180313;0.082757;-0.089024
2.366667;-5.083544;-1.900000;8.433428;-0.220226;0.085374;-0.131827
2.375000;-5.092977;-1.929323;8.423969;-0.268605;0.094714;-0.146149
2.383333;-5.080064;-1.905663;8.413313;-0.220198;0.111783;-0.183292
2.391667;-5.027699;-2.032658;8.430895;-0.220155;0.083895;-0.177039
2.400000;-5.031507;-2.029098;8.407149;-0.182365;0.105623;-0.151898
2.408333;-5.046777;-2.065953;8.357392;-0.219194;0.101126;-0.147409
2.416667;-5.013598;-2.004092;8.325303;-0.214060;0.151097;-0.134554
2.425000;-4.979441;-2.070633;8.299422;-0.214049;0.126067;-0.123057
2.433333;-4.944709;-2.103859;8.321328;-0.228801;0.128195;-0.106058
2.441667;-4.926194;-2.081985;8.327140;-0.198312;0.132176;-0.102058
2.450000;-4.926247;-2.076560;8.314400;-0.241465;0.135939;-0.094351
2.458333;-4.941229;-2.105874;8.297590;-0.197229;0.088607;-0.081227
2.466667;-4.948386;-2.098364;8.314039;-0.206750;0.132203;-0.085125
2.475000;-4.962963;-2.105450;8.332132;-0.228952;0.177642;-0.049927
2.483333;-5.025371;-2.081244;8.291667;-0.226896;0.162140;-0.003687
2.491667;-5.080306;-2.062457;8.276787;-0.258453;0.165310;-0.003452
2.500000;-5.082907;-2.125099;8.230560;-0.233263;0.189245;0.002881
2.508333;-5.045033;-2.186160;8.206583;-0.212194;0.168488;-0.003665
2.516667;-5.076098;-2.183969;8.215494;-0.233095;0.088209;-0.005040
2.525000;-5.081283;-2.147177;8.223077;-0.148939;0.098464;-0.017208
2.533333;-5.142827;-2.091234;8.272399;-0.208877;0.110596;-0.025181
2.541667;-5.074344;-2.194995;8.215412;-0.215163;0.074509;-0.023153
2.550000;-5.058235;-2.219184;8.186103;-0.194054;0.004772;-0.006834
2.558333;-4.932973;-2.336268;8.140404;-0.186700;-0.004250;-0.015274
2.566667;-4.899737;-2.318127;8.159086;-0.176210;-0.000859;-0.001650
2.575000;-4.961880;-2.308286;8.169646;-0.157302;0.010685;0.017237
2.583333;-4.966989;-2.242251;8.159215;-0.154156;-0.001644;0.028683
2.591667;-4.981842;-2.247748;8.137132;-0.156232;-0.028456;0.034869
2.600000;-4.972797;-2.269819;8.142492;-0.178392;0.010131;0.043701
2.608333;-4.943079;-2.266108;8.195729;-0.152073;0.036442;0.010993
2.616667;-4.939312;-2.249642;8.194074;-0.144783;0.060465;0.033194
2.625000;-4.951035;-2.288456;8.129715;-0.172178;0.045777;0.066006
2.633333;-4.923803;-2.308992;8.115136;-0.165853;0.042254;0.054367
2.641667;-4.928750;-2.281117;8.164659;-0.146961;0.082560;0.052332
2.650000;-4.915301;-2.222351;8.194496;-0.159664;0.126439;0.061060
2.658333;-4.858613;-2.237576;8.194806;-0.161776;0.113100;0.071545
2.666667;-4.829145;-2.232254;8.211522;-0.172398;0.151588;0.099234
2.675000;-4.796000;-2.216015;8.219227;-0.209371;0.197044;0.151380
2.683333;-4.799625;-2.208652;8.217435;-0.252424;0.207169;0.089584
2.691667;-4.773755;-2.201415;8.241446;-0.287303;0.316162;0.088359
2.700000;-4.740293;-2.197672;8.305673;-0.347284;0.354032;0.074253
2.708333;-4.710807;-2.226986;8.358624;-0.395764;0.427204;0.070833
2.716667;-4.739702;-2.189876;8.380639;-0.492626;0.518959;0.040433
2.725000;-4.774909;-2.268299;8.401610;-0.552756;0.628904;0.058427
2.733333;-4.802531;-2.280921;8.393980;-0.623438;0.778964;0.042971
2.741667;-4.806482;-2.304838;8.377303;-0.649870;0.892874;0.013296
2.750000;-4.905990;-2.287964;8.279859;-0.655359;1.050568;-0.005759
2.758333;-4.930672;-2.299413;8.169966;-0.692436;1.216887;-0.027672
2.766667;-4.964267;-2.199568;8.241804;-0.764191;1.420487;-0.071350
2.775000;-4.957682;-2.264099;8.201114;-0.840166;1.629589;-0.135897
2.783333;-5.014717;-2.320293;8.222106;-0.900402;1.857787;-0.166745
2.791667;-4.981156;-2.465761;8.190063;-0.975404;2.106020;-0.214152
2.800000;-5.023433;-2.578295;8.024363;-1.050541;2.386106;-0.228716
2.808333;-4.976426;-2.411502;7.774080;-1.102688;2.751623;-0.291616
2.816667;-4.974344;-2.496771;7.636361;-1.167161;2.968224;-0.340369
2.825000;-4.944263;-2.519858;7.510355;-1.263368;3.285974;-0.383082
2.833333;-4.991353;-2.622641;7.430556;-1.385874;3.633190;-0.423269
2.841667;-5.107659;-2.651465;7.334414;-1.456870;4.014911;-0.474217
2.850000;-5.035296;-2.898900;7.192194;-1.541670;4.462707;-0.533988
2.858333;-5.132753;-3.240629;6.963812;-1.691739;4.910777;-0.545789
2.866667;-5.390800;-3.510974;6.753061;-1.831323;5.452688;-0.604584
2.875000;-5.575119;-3.808999;6.632153;-1.966702;5.968817;-0.622461
2.883333;-5.827621;-4.367251;6.453675;-2.074810;6.534407;-0.618967
2.891667;-8.024541;-4.406838;6.699266;-2.223199;6.962829;-0.563750
2.900000;-9.977090;-4.825423;7.159050;-2.455480;7.251832;-0.494784
2.908333;-13.331902;-5.847597;8.099579;-2.675287;7.338278;-0.396136
2.916667;-18.185476;-7.218173;9.098504;-2.746956;7.048850;-0.182494
2.925000;-19.654802;-8.204049;8.773521;-2.764977;6.480876;0.047957
2.933333;-18.038845;-8.540534;7.329167;-2.649931;6.085643;0.265451
2.941667;-16.298250;-8.377722;6.696002;-2.402728;5.926828;0.529657
2.950000;-15.974539;-7.854509;6.363259;-2.196803;5.747469;0.695332
2.958333;-17.604965;-7.328055;7.648388;-2.197617;5.499767;0.668036
2.966667;-17.815460;-7.781799;8.117786;-2.361436;5.037052;0.452918
2.975000;-16.974146;-8.269172;8.653542;-2.362556;4.517623;0.366949
2.983333;-15.994382;-7.881269;10.016264;-2.191019;3.940060;0.366058
2.991667;-14.390312;-7.656316;11.225352;-1.909242;3.285211;0.451507
3.000000;-10.758342;-7.399176;11.617539;-1.405308;2.607737;0.556362
