time;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
0.250000;-5.724108;2.804654;7.480819;0.003325;-0.015872;0.015059
0.258333;-5.724310;2.804755;7.466176;-0.010598;-0.019092;0.013068
0.266667;-5.717136;2.830790;7.462342;-0.005156;-0.007348;0.025966
0.275000;-5.735209;2.825220;7.466440;0.002245;0.001063;0.008608
0.283333;-5.717022;2.793578;7.467830;0.022692;-0.013644;0.032105
0.291667;-5.720634;2.804724;7.469749;0.011805;-0.018048;0.003075
0.300000;-5.714930;2.793436;7.487921;-0.023443;-0.000036;0.005673
0.308333;-5.709694;2.793528;7.473146;-0.013858;-0.021251;0.005542
0.316667;-5.727870;2.789866;7.469923;-0.018160;-0.011749;-0.001952
0.325000;-5.720412;2.786036;7.484391;0.003262;-0.047707;0.013957
0.333333;-5.720435;2.808340;7.484392;0.007580;0.007424;0.004222
0.341667;-5.724001;2.799028;7.488140;-0.003033;-0.016889;0.024855
0.350000;-5.718560;2.797160;7.488009;-0.004972;0.007637;0.049734
0.358333;-5.731360;2.804667;7.480994;-0.027763;-0.004318;0.000328
0.366667;-5.723956;2.804579;7.491801;0.021501;-0.002076;0.009446
0.375000;-5.723847;2.797094;7.499122;-0.003002;-0.014740;0.029174
0.383333;-5.731258;2.804617;7.488316;-0.000803;-0.000923;0.034561
0.391667;-5.717025;2.797295;7.467830;-0.011489;0.007537;0.033616
0.400000;-5.722213;2.823188;7.488098;0.005530;-0.013689;0.025830
0.408333;-5.724050;2.797194;7.484479;0.009803;-0.016874;0.024700
0.416667;-5.716770;2.819461;7.487966;0.018239;0.018008;-0.004543
0.425000;-5.720312;2.811995;7.493545;-0.006236;-0.035951;0.032437
0.433333;-5.720400;2.823185;7.488054;0.003403;-0.013680;0.028015
0.441667;-5.720632;2.802865;7.469749;-0.013798;-0.010611;0.012032
0.450000;-5.713086;2.811995;7.491539;0.009724;-0.009512;0.010660
0.458333;-5.722077;2.789681;7.495417;0.005519;-0.013702;0.022593
0.466667;-5.727527;2.800843;7.495549;0.020488;-0.011566;0.021333
0.475000;-5.724137;2.808385;7.478989;-0.005232;-0.019062;0.016241
0.483333;-5.724065;2.812064;7.484480;-0.036178;-0.008446;0.025263
0.491667;-5.736739;2.795358;7.484786;0.005499;0.003224;0.013971
0.500000;-5.738822;2.812215;7.466527;-0.025591;-0.004296;0.005705
0.508333;-5.731424;2.817703;7.477334;-0.007280;-0.012635;0.029231
0.516667;-5.720553;2.825119;7.477072;-0.006302;0.004247;0.009788
0.525000;-5.729562;2.819534;7.480951;-0.011708;-0.013819;0.005524
0.533333;-5.738598;2.815819;7.483000;-0.002014;0.006375;0.009743
0.541667;-5.724328;2.797333;7.464345;-0.011601;-0.016924;0.022803
0.550000;-5.733231;2.812130;7.477378;-0.013715;-0.005244;0.023916
0.558333;-5.724231;2.801000;7.471667;-0.013918;-0.018124;-0.005250
0.566667;-5.713271;2.795367;7.476895;0.001149;-0.001076;0.004294
0.575000;-5.713022;2.798959;7.495199;-0.005284;-0.004263;0.003287
0.583333;-5.709450;2.802695;7.491451;-0.020146;-0.017964;0.026137
0.591667;-5.731389;2.808397;7.479164;-0.001995;-0.008443;0.017291
0.600000;-5.735118;2.786162;7.470098;-0.007253;-0.007330;0.030321
0.608333;-5.731476;2.819587;7.473674;0.011896;-0.004199;0.013885
0.616667;-5.749497;2.812133;7.481432;-0.010618;-0.012748;0.007678
0.625000;-5.735261;2.808435;7.494286;0.003094;-0.009046;0.018801
0.633333;-5.733516;2.801035;7.488750;-0.019174;0.006968;0.045003
0.641667;-5.722790;2.801092;7.477505;-0.019483;-0.017652;0.002869
0.650000;-5.731983;2.827180;7.470404;0.001012;-0.015366;0.030701
0.658333;-5.724735;2.830885;7.470230;0.003060;-0.002722;0.012323
0.666667;-5.717263;2.814043;7.484696;0.000962;-0.006923;0.019903
0.675000;-5.724570;2.793647;7.479379;-0.010798;-0.000588;0.017896
0.683333;-5.717049;2.802790;7.499339;-0.036513;-0.003820;0.012800
0.691667;-5.742523;2.793590;7.492630;-0.007712;-0.007037;-0.000502
0.700000;-5.735419;2.789936;7.481472;0.003083;-0.000591;0.013411
0.708333;-5.717402;2.801108;7.473713;0.011592;-0.012269;0.010053
0.716667;-5.708218;2.808464;7.482647;-0.000079;-0.016436;0.027467
0.725000;-5.722881;2.815999;7.472015;-0.005367;0.014320;0.027558
0.733333;-5.728370;2.790024;7.466653;0.009444;-0.030298;0.013312
0.741667;-5.724768;2.814182;7.466568;0.007372;-0.029179;0.025214
0.750000;-5.710115;2.815940;7.477200;0.013806;-0.015376;0.024059
0.758333;-5.710060;2.812197;7.480860;-0.011818;0.012174;0.023310
0.766667;-5.720895;2.819626;7.484784;-0.001154;0.005806;0.019938
0.775000;-5.720747;2.823267;7.495767;0.003002;-0.018646;0.007989
0.783333;-5.731657;2.804724;7.492368;-0.017412;-0.014519;-0.009034
0.791667;-5.713532;2.810269;7.491930;0.015833;-0.015458;0.005675
0.800000;-5.722767;2.802938;7.479336;-0.006549;-0.003781;0.014600
0.808333;-5.724418;2.817723;7.492194;-0.003166;-0.001507;0.042637
0.816667;-5.706267;2.797245;7.491754;0.003125;-0.002661;0.022037
0.825000;-5.722555;2.793544;7.493978;-0.001000;-0.004665;0.046930
0.833333;-5.724654;2.801120;7.473888;0.008514;-0.014288;0.031691
0.841667;-5.730046;2.804822;7.477681;-0.018370;-0.012319;0.008261
0.850000;-5.719273;2.808571;7.470097;-0.016093;0.001567;0.026600
0.858333;-5.717453;2.801133;7.470052;0.002092;-0.012181;0.030689
0.866667;-5.720977;2.801089;7.477462;0.008555;0.000580;0.033859
0.875000;-5.721065;2.812279;7.471971;0.009554;-0.020663;0.029512
0.883333;-5.707812;2.800922;7.478594;0.024660;-0.003176;0.001844
0.891667;-5.734914;2.808353;7.486573;0.007622;-0.003138;0.013938
0.900000;-5.731407;2.800975;7.477333;-0.009393;-0.032749;0.038964
0.908333;-5.720575;2.797264;7.473409;0.006507;-0.024371;0.012855
0.916667;-5.742284;2.800993;7.477596;0.000121;-0.012703;0.014027
0.925000;-5.716693;2.793414;7.491625;-0.006192;-0.008376;0.030297
0.933333;-5.716788;2.787888;7.484303;0.006587;0.006421;0.016114
0.941667;-5.714987;2.799038;7.484260;0.013993;0.014844;0.000909
0.950000;-5.729445;2.804613;7.488272;-0.007435;-0.001105;0.000081
0.958333;-5.724071;2.793490;7.482649;0.008734;0.000072;0.019325
0.966667;-5.734910;2.804635;7.486573;0.003439;0.007526;0.025877
0.975000;-5.734892;2.812058;7.488404;-0.005313;-0.012768;0.001128
0.983333;-5.731469;2.812152;7.473673;-0.003028;-0.003120;0.021628
0.991667;-5.724050;2.797194;7.484479;0.029015;-0.024298;0.020141
1.000000;-5.729850;2.804815;7.458986;0.000059;-0.029709;0.009694
1.008333;-5.731274;2.819486;7.488317;-0.035208;-0.004286;0.007976
1.016667;-5.720394;2.793458;7.486222;0.005351;-0.013842;-0.004404
1.025000;-5.724050;2.797194;7.484479;0.003305;-0.003176;0.007509
1.033333;-5.724024;2.821333;7.488142;0.000177;-0.006285;0.022661
1.041667;-5.713236;2.810212;7.480557;-0.019073;-0.015846;0.026127
1.050000;-5.716776;2.800887;7.486135;0.002261;-0.023281;0.018304
1.058333;-5.720480;2.802790;7.480731;-0.010551;-0.014807;0.019547
1.066667;-5.720291;2.815700;7.495375;-0.001038;-0.015935;0.002148
1.075000;-5.735077;2.795430;7.473759;-0.003022;-0.006299;0.022708
1.083333;-5.722131;2.793423;7.491757;0.023725;-0.008364;0.024535
1.091667;-5.729342;2.802704;7.495593;0.002346;-0.004141;0.025879
1.100000;-5.720170;2.797062;7.502696;0.005575;-0.007294;0.030154
1.108333;-5.720449;2.797201;7.482561;-0.014833;0.003193;0.013133
1.116667;-5.727738;2.808378;7.480907;0.002258;-0.080494;0.035546
1.125000;-5.720377;2.800880;7.488053;0.002219;-0.000008;0.004282
1.133333;-5.717330;2.804787;7.479205;0.006328;-0.016441;0.025233
1.141667;-5.713466;2.795374;7.495590;0.014820;0.001534;0.008940
1.150000;-5.718847;2.787923;7.499382;-0.003318;-0.011167;0.019953
1.158333;-5.720970;2.793654;7.477461;0.018017;-0.002721;0.007823
1.166667;-5.728171;2.793641;7.481297;0.007351;-0.004829;0.013353
1.175000;-5.729941;2.801054;7.485002;0.007264;-0.003836;-0.000685
1.183333;-5.715303;2.793531;7.493803;0.026696;-0.011075;0.030387
1.191667;-5.717239;2.789880;7.484695;-0.002163;-0.001569;0.030747
1.200000;-5.735590;2.808599;7.470491;-0.013987;-0.017530;0.026566
1.208333;-5.730161;2.817883;7.470360;0.009460;-0.014386;0.012240
1.216667;-5.731898;2.793698;7.474063;0.013875;0.007973;0.026245
1.225000;-5.749989;2.804856;7.478162;0.000862;-0.011256;0.003714
1.233333;-5.727929;2.804667;7.499602;0.000801;-0.009169;-0.006014
1.241667;-5.717201;2.802866;7.488356;-0.005592;-0.005983;-0.002695
1.250000;-5.713899;2.797447;7.464473;0.007356;0.005764;0.011198
1.258333;-5.720613;2.791619;7.503086;-0.001276;-0.009121;0.003730
1.266667;-5.731806;2.802941;7.481385;-0.016102;-0.004795;0.026598
1.275000;-5.710059;2.786188;7.479028;-0.024700;0.004695;0.016985
1.283333;-5.735627;2.795613;7.466829;0.020243;-0.011132;0.023996
1.291667;-5.717453;2.801133;7.470052;-0.010812;0.000459;0.015735
1.300000;-5.715624;2.786260;7.470007;-0.003429;-0.007034;0.000522
1.308333;-5.715632;2.793695;7.470008;0.005198;-0.008024;0.012295
1.316667;-5.719396;2.804916;7.460944;-0.017269;0.004652;0.008258
1.325000;-5.724703;2.799287;7.470227;-0.003356;-0.013331;0.014557
1.333333;-5.721166;2.812329;7.464649;0.019765;-0.019987;-0.049449
1.341667;-5.717361;2.810376;7.477375;-0.007493;0.000559;0.034052
1.350000;-5.724535;2.808492;7.483041;-0.015918;-0.004641;0.056832
1.358333;-5.738942;2.788033;7.488881;0.000961;-0.002697;0.016675
1.366667;-5.724440;2.789867;7.488531;-0.014077;-0.002764;0.007134
1.375000;-5.702735;2.789855;7.484344;-0.019373;-0.015437;0.020142
1.383333;-5.702087;2.793339;7.498597;-0.022395;-0.020171;0.008880
1.391667;-5.720455;2.802777;7.482562;-0.009616;-0.011736;-0.003141
1.400000;-5.713170;2.795317;7.484216;-0.013776;-0.009526;0.015269
1.408333;-5.722334;2.793524;7.477114;0.005547;-0.012629;0.026915
1.416667;-5.735075;2.793571;7.473759;0.012047;0.018163;0.030103
1.425000;-5.735079;2.797289;7.473760;-0.013722;-0.001018;0.020682
1.433333;-5.735085;2.802865;7.473760;0.005552;-0.013687;0.027998
1.441667;-5.738610;2.802821;7.481169;0.007587;-0.002113;0.007462
1.450000;-5.731446;2.789848;7.473671;0.003420;-0.011568;0.028026
1.458333;-5.722612;2.817814;7.458811;-0.013724;-0.005257;0.022835
1.466667;-5.735044;2.812133;7.477421;-0.020271;-0.028671;0.008860
1.475000;-5.724166;2.812115;7.477159;-0.030871;-0.002120;0.016564
1.483333;-5.714934;2.797154;7.487921;-0.011583;-0.009478;0.023881
1.491667;-5.709390;2.793376;7.495111;-0.008377;-0.010531;0.023839
1.500000;-5.720151;2.778475;7.502694;0.009753;-0.013731;0.014981
1.508333;-5.731368;2.787951;7.479162;0.010818;-0.009509;0.012817
1.516667;-5.731286;2.782337;7.484653;-0.003115;0.003164;0.004355
1.525000;-5.742244;2.786111;7.479425;0.007658;-0.009477;0.020419
1.533333;-5.724131;2.802808;7.478988;0.014064;-0.000994;0.017099
1.541667;-5.735171;2.812196;7.468269;-0.007116;0.008678;0.048687
1.550000;-5.720531;2.802815;7.477070;0.004261;-0.012803;-0.007630
1.558333;-5.727846;2.815863;7.473586;-0.005248;-0.020137;0.014081
1.566667;-5.731327;2.797219;7.482824;-0.008420;-0.010577;0.016288
1.575000;-5.738660;2.826997;7.479340;-0.025611;0.005233;0.000309
1.583333;-5.715150;2.810265;7.473279;-0.007422;-0.020165;0.008704
1.591667;-5.738746;2.812177;7.472018;0.001169;-0.001064;0.007541
1.600000;-5.713366;2.789842;7.469573;-0.013774;-0.003178;0.013116
1.608333;-5.720363;2.787869;7.488052;0.002221;-0.022258;0.010748
1.616667;-5.735072;2.789854;7.473759;0.001181;-0.001059;0.008622
1.625000;-5.723918;2.767404;7.491799;0.014005;-0.005282;0.007379
1.633333;-5.749572;2.786161;7.474109;-0.003030;-0.009489;0.021632
1.641667;-5.731366;2.786092;7.479162;0.026836;-0.012688;0.009380
1.650000;-5.731301;2.797207;7.484654;0.020433;-0.013738;0.012695
1.658333;-5.727720;2.815800;7.482738;-0.015776;0.005416;0.033666
1.666667;-5.709431;2.808259;7.493282;-0.031027;-0.016007;-0.003970
1.675000;-5.716856;2.804642;7.480644;-0.002948;0.014960;0.029195
1.683333;-5.714797;2.811948;7.498905;-0.010565;-0.002092;0.014151
1.691667;-5.713193;2.817622;7.484218;0.014086;0.003271;0.020336
1.700000;-5.720579;2.800981;7.473410;-0.003115;-0.007428;0.008664
1.708333;-5.709744;2.793553;7.469485;-0.029744;-0.005256;0.026267
1.716667;-5.709347;2.800786;7.498772;0.011780;-0.005337;-0.004483
1.725000;-5.722167;2.778579;7.488095;-0.005253;-0.020141;0.011922
1.733333;-5.736620;2.778579;7.492106;0.018244;-0.001071;-0.000226
1.741667;-5.734996;2.789816;7.479250;-0.007250;-0.008381;0.031398
1.750000;-5.749533;2.797288;7.477771;-0.016827;0.017069;0.031537
1.758333;-5.738805;2.795487;7.466525;0.004460;-0.006298;0.021540
1.766667;-5.746109;2.797383;7.463040;-0.022371;-0.005351;0.006750
1.775000;-5.722240;2.800909;7.484436;0.016286;-0.016812;0.035419
1.783333;-5.729773;2.802918;7.464477;0.013920;-0.007476;-0.004499
1.791667;-5.724318;2.812190;7.466176;-0.003083;-0.013760;0.016220
1.800000;-5.731729;2.819713;7.455370;-0.013763;-0.015886;0.019591
1.808333;-5.727738;2.808378;7.480907;0.013906;-0.017012;-0.003429
1.816667;-5.733418;2.821512;7.464565;0.020435;-0.003148;0.010544
1.825000;-5.724119;2.815807;7.480820;-0.000919;-0.013728;0.020511
1.833333;-5.727672;2.793483;7.484567;0.000116;0.006368;0.007556
1.841667;-5.738633;2.800975;7.479339;-0.006352;-0.009576;0.004387
1.850000;-5.738445;2.789734;7.492151;0.003375;0.013829;0.012924
1.858333;-5.720307;2.782268;7.491712;0.018450;-0.013612;0.037556
1.866667;-5.734994;2.787957;7.479250;0.026885;-0.011589;0.016941
1.875000;-5.735171;2.788045;7.466437;0.001012;0.004097;-0.020530
1.883333;-5.738701;2.793577;7.473847;-0.024500;-0.020170;0.013241
1.891667;-5.747412;2.793417;7.499691;-0.001950;-0.002047;0.021619
1.900000;-5.754812;2.789787;7.488884;0.009789;-0.017954;0.021469
1.908333;-5.749653;2.815926;7.470450;0.005466;-0.012700;0.013964
1.916667;-5.744113;2.815866;7.477641;0.007710;-0.009428;0.030136
1.925000;-5.737034;2.812225;7.464652;0.003380;-0.005244;0.020472
1.933333;-5.713249;2.823223;7.480558;-0.007285;-0.009453;0.028147
1.941667;-5.720402;2.800893;7.486222;-0.022381;-0.016991;0.009969
1.950000;-5.715064;2.800934;7.478769;0.003419;-0.015796;0.030175
1.958333;-5.720470;2.793496;7.480731;0.022638;0.003268;0.018078
1.966667;-5.733183;2.789813;7.479206;-0.005111;-0.005200;0.030294
1.975000;-5.733064;2.773034;7.486527;-0.013607;0.000135;0.037961
1.983333;-5.723972;2.771147;7.488138;-0.011645;-0.011656;0.013087
1.991667;-5.734702;2.774808;7.499384;0.007657;-0.024299;0.024724
2.000000;-5.738686;2.778708;7.473846;0.006512;-0.008485;0.007474
2.008333;-5.753267;2.804780;7.470537;-0.005150;-0.014772;0.027054
2.016667;-5.731479;2.797295;7.471842;0.006608;-0.004164;0.022592
2.025000;-5.724053;2.800912;7.484479;-0.001044;-0.039257;0.007536
2.033333;-5.724234;2.804717;7.471667;0.015214;-0.004109;0.031124
2.041667;-5.722197;2.808318;7.488097;0.011845;-0.016945;0.009553
2.050000;-5.720394;2.793458;7.486222;-0.007414;-0.011683;0.006552
2.058333;-5.731414;2.808410;7.477334;-0.018013;-0.005266;0.020728
2.066667;-5.727672;2.793483;7.484567;0.012992;-0.042314;0.028964
2.075000;-5.731374;2.793527;7.479163;0.009702;-0.008487;0.005271
2.083333;-5.720307;2.782268;7.491712;-0.017989;-0.026430;0.030430
2.091667;-5.724046;2.793477;7.484479;-0.013798;-0.032854;0.018496
2.100000;-5.745907;2.797282;7.477683;-0.005319;-0.015964;0.000053
2.108333;-5.740378;2.808375;7.484874;-0.009472;-0.021156;0.022775
2.116667;-5.731292;2.787913;7.484654;0.018316;-0.024319;0.019194
2.125000;-5.735068;2.786136;7.473759;0.028074;-0.012554;0.036366
2.133333;-5.738707;2.799154;7.473847;-0.005101;-0.020025;0.036764
2.141667;-5.742284;2.800993;7.477596;0.012982;-0.009487;0.017113
2.150000;-5.731237;2.808321;7.490146;0.005399;-0.022275;0.006390
2.158333;-5.736931;2.786165;7.470142;0.016266;0.003284;0.024643
2.166667;-5.727679;2.800918;7.484567;-0.028721;0.005307;0.015465
2.175000;-5.738818;2.808498;7.466526;-0.028804;-0.000067;0.003588
2.183333;-5.738756;2.797320;7.470186;0.004353;-0.072064;0.024733
2.191667;-5.724365;2.808498;7.462515;-0.007370;-0.005301;0.011959
2.200000;-5.724232;2.827010;7.473499;-0.017080;-0.031855;0.007735
2.208333;-5.727864;2.808441;7.471755;-0.027600;-0.015842;0.030557
2.216667;-5.734725;2.797112;7.499385;-0.013842;0.003136;0.000163
2.225000;-5.723984;2.782299;7.488139;-0.018105;-0.028646;0.012072
2.233333;-5.731150;2.797131;7.495637;0.017091;-0.017022;-0.007788
2.241667;-5.716591;2.793364;7.498947;0.005480;0.002161;0.011802
2.250000;-5.738738;2.804742;7.472017;0.006565;0.002158;0.013959
2.258333;-5.720369;2.793446;7.488052;-0.022266;-0.013721;0.027250
2.266667;-5.744199;2.801047;7.470318;0.011821;-0.015923;0.004164
2.275000;-5.742327;2.793584;7.473934;0.004472;-0.007345;0.023699
2.283333;-5.753080;2.819549;7.485181;0.004374;0.004239;0.005348
2.291667;-5.744304;2.804815;7.462997;-0.003060;-0.032820;0.024854
2.300000;-5.744054;2.808406;7.481301;-0.016882;-0.023225;0.035825
2.308333;-5.729500;2.808356;7.484611;0.016126;0.004246;0.003039
2.316667;-5.727638;2.810187;7.488229;0.009689;-0.022259;0.008497
2.325000;-5.731364;2.808384;7.480994;-0.007336;0.005328;0.014126
2.333333;-5.724010;2.808322;7.488141;0.002251;-0.021170;0.016147
2.341667;-5.734896;2.815775;7.488404;-0.007407;-0.023327;0.011945
2.350000;-5.731255;2.800899;7.488315;0.001236;-0.032784;0.028034
2.358333;-5.724046;2.793477;7.484479;-0.010557;-0.012695;0.017391
2.366667;-5.742292;2.808428;7.477596;-0.006370;-0.014887;0.003304
2.375000;-5.731450;2.793565;7.473672;0.018369;0.000085;0.020292
2.383333;-5.729714;2.795458;7.468137;-0.009376;-0.039098;0.043281
2.391667;-5.735680;2.797497;7.463168;-0.011846;-0.000582;0.021154
2.400000;-5.731826;2.797377;7.479554;-0.016154;-0.004840;0.017960
2.408333;-5.746410;2.801158;7.474414;-0.002167;-0.025949;0.037219
2.416667;-5.737435;2.790040;7.466872;-0.007579;-0.011180;0.022176
2.425000;-5.721056;2.778834;7.470138;-0.009902;-0.013448;-0.006962
2.433333;-5.735444;2.789949;7.479641;-0.005444;-0.013293;0.022146
2.441667;-5.720743;2.819550;7.495767;0.020177;-0.001625;0.012112
2.450000;-5.709883;2.812109;7.493673;-0.002212;-0.012189;0.027494
2.458333;-5.721065;2.812279;7.471971;-0.031087;-0.004823;0.025697
2.466667;-5.738938;2.784316;7.488881;0.007463;0.016448;0.024170
2.475000;-5.724605;2.802954;7.477549;0.009434;-0.008048;0.005764
2.483333;-5.746515;2.804925;7.467092;0.010492;-0.016543;0.005754
2.491667;-5.751987;2.788231;7.463562;-0.005497;-0.004874;0.010280
2.500000;-5.744797;2.799396;7.459727;0.009532;0.001549;0.017659
2.508333;-5.735575;2.793729;7.470490;0.007274;-0.008078;0.001476
2.516667;-5.737247;2.804809;7.481517;-0.002224;-0.001621;0.021033
2.525000;-5.730145;2.803013;7.470359;-0.020385;-0.017522;0.029882
2.533333;-5.707948;2.767459;7.499117;-0.031263;-0.034621;0.005156
2.541667;-5.721036;2.808549;7.473801;0.010703;-0.011063;0.039224
2.550000;-5.731839;2.810388;7.479555;0.009552;0.001583;0.021970
2.558333;-5.731832;2.802954;7.479555;0.013806;-0.009028;0.020832
2.566667;-5.744643;2.845764;7.474373;0.009606;-0.015321;0.037078
2.575000;-5.757171;2.786256;7.481997;0.026524;-0.012294;0.001245
2.583333;-5.750296;2.808725;7.456198;0.009617;-0.008977;0.034931
2.591667;-5.735777;2.817981;7.457679;0.006329;-0.005860;0.022008
2.600000;-5.724740;2.786301;7.466566;-0.018243;0.005784;0.022314
2.608333;-5.735668;2.810495;7.465000;0.003083;-0.022843;0.020955
2.616667;-5.715413;2.827026;7.488314;-0.014046;-0.021795;0.020072
2.625000;-5.724731;2.827167;7.470229;0.000970;0.001552;0.018832
2.633333;-5.735365;2.786193;7.485132;0.007439;-0.002641;0.026316
2.641667;-5.708033;2.800941;7.495459;0.003010;-0.016523;0.007988
2.650000;-5.707828;2.815791;7.478595;-0.009465;-0.024322;0.026002
2.658333;-5.723999;2.797169;7.488140;0.003357;-0.017964;0.020457
2.666667;-5.736847;2.802843;7.477465;0.004463;-0.006287;0.022617
2.675000;-5.729545;2.802805;7.480950;-0.015846;0.008533;0.020711
2.683333;-5.738670;2.812140;7.477509;0.017293;-0.014747;0.024614
2.691667;-5.737153;2.804853;7.455500;0.003488;0.007548;0.033441
2.700000;-5.724408;2.801088;7.458854;0.003446;-0.003075;0.030190
2.708333;-5.735149;2.815901;7.470100;-0.007343;0.002139;0.014126
2.716667;-5.742331;2.797301;7.473935;-0.005238;-0.022256;0.015166
2.725000;-5.756913;2.799223;7.468794;-0.001960;-0.008430;0.021621
2.733333;-5.758761;2.808532;7.467008;-0.006179;0.006445;0.027083
2.741667;-5.736861;2.815854;7.477465;-0.005166;-0.012655;0.024888
2.750000;-5.744268;2.819659;7.466658;0.020267;-0.022355;-0.011064
2.758333;-5.753555;2.814212;7.450403;-0.015902;0.005288;0.012081
2.766667;-5.742563;2.801132;7.457461;0.005461;-0.013772;0.012884
2.775000;-5.735044;2.812133;7.477421;-0.006431;-0.035062;0.000048
2.783333;-5.720568;2.789829;7.473409;-0.016013;-0.013855;0.000178
2.791667;-5.724198;2.793553;7.473497;-0.014915;-0.012771;0.004486
2.800000;-5.722112;2.798987;7.493588;-0.027664;-0.025418;0.022987
2.808333;-5.729370;2.804576;7.493763;0.016201;0.008549;0.013840
2.816667;-5.724129;2.800950;7.478988;-0.007388;-0.011665;0.010873
2.825000;-5.735206;2.797352;7.464608;-0.010444;0.017046;0.026057
2.833333;-5.733140;2.797223;7.482868;0.018392;-0.011544;0.027842
2.841667;-5.731596;2.788064;7.462689;0.005390;-0.033955;0.007468
2.850000;-5.738793;2.784334;7.466525;0.007671;-0.013711;0.023657
2.858333;-5.742524;2.788108;7.459291;0.006143;-0.008790;-0.051917
2.866667;-5.738746;2.812177;7.472018;-0.007341;-0.001038;0.015205
2.875000;-5.731737;2.827148;7.455370;-0.001706;-0.009277;0.064807
2.883333;-5.724016;2.813898;7.488141;-0.007328;-0.020083;0.023823
2.891667;-5.731566;2.808485;7.466351;-0.011767;-0.011759;-0.005270
2.900000;-5.738565;2.808372;7.484830;-0.015983;-0.024418;0.008812
2.908333;-5.734958;2.802802;7.482912;-0.009612;-0.004321;-0.005291
2.916667;-5.716889;2.812089;7.478814;0.005410;-0.028623;0.010702
2.925000;-5.723898;2.797119;7.495462;-0.001046;0.001003;-0.005397
2.933333;-5.724242;2.788002;7.469835;-0.009471;-0.005274;0.017386
2.941667;-5.734875;2.771178;7.486570;0.001240;-0.004187;0.018339
2.950000;-5.745854;2.795398;7.481344;0.007605;-0.011636;0.012858
2.958333;-5.735336;2.801132;7.455456;-0.010585;-0.000022;0.008767
2.966667;-5.746203;2.789998;7.455718;0.001195;-0.009536;0.012942
2.975000;-5.747883;2.808513;7.466745;0.014014;0.002132;0.007391
2.983333;-5.735194;2.810350;7.466439;-0.009470;-0.030698;0.026009
2.991667;-5.738927;2.815983;7.459205;0.010796;-0.004236;0.008503
3.000000;-5.744290;2.815954;7.464828;-0.005092;0.007525;0.030305
3.008333;-5.731566;2.808485;7.466351;-0.001916;-0.009445;0.030251
3.016667;-5.753310;2.797370;7.466876;0.003318;-0.003183;0.008601
3.025000;-5.745811;2.802808;7.485005;0.006567;0.012757;0.010727
3.033333;-5.738713;2.804730;7.473848;0.005527;-0.020065;0.025835
3.041667;-5.733169;2.800953;7.481038;-0.013694;-0.027475;0.033621
3.050000;-5.742302;2.817722;7.477597;-0.028832;-0.030805;0.008965
3.058333;-5.724376;2.819650;7.462516;-0.007326;-0.022212;0.024905
3.066667;-5.744270;2.821518;7.466659;-0.000764;-0.000902;0.041046
3.075000;-5.745895;2.810281;7.479514;-0.012676;-0.015864;0.021740
3.083333;-5.735122;2.789879;7.470098;-0.007287;-0.024306;0.030308
3.091667;-5.742238;2.804686;7.481257;0.007696;-0.000965;0.024742
3.100000;-5.745881;2.797270;7.479513;0.014114;-0.026385;0.032208
