Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.204113007,-0.111674,-0.1225585,0.09290572,-0.558717,0.06624606,0.8038425,20.18034,-16.27234,-29.78875,990.3835
0.209031582,0.01197965,-0.004034131,0.2146833,-0.5587168,0.06287041,0.8017921,20.18034,-16.27234,-29.78875,990.3835
0.213950157,0.01201096,-0.2409264,0.09271248,-0.5606477,0.05750018,0.8011503,20.18034,-16.27234,-29.78875,990.3835
0.218868256,-0.235183,-0.06311332,0.09265423,-0.5582048,0.06379525,0.8047308,20.18034,-16.27234,-29.78875,990.3835
0.223786831,-0.04965028,-0.2407728,0.3972434,-0.5606976,0.06723947,0.8019485,20.18034,-16.27234,-29.78875,990.3818
0.228710651,0.1358047,-0.1814071,-0.02948955,-0.5577327,0.06431431,0.803287,20.18034,-16.27234,-29.78875,990.3818
0.233623028,-0.1114282,-0.1220602,0.1533213,-0.5596778,0.05897129,0.8011894,20.18034,-16.27234,-29.78875,990.3818
0.238541603,-0.2349611,-0.003517434,0.1532441,-0.5626148,0.05943216,0.8012283,20.18034,-16.27234,-29.78875,990.3818
0.243461132,-0.1112494,-0.1219627,0.153167,-0.5606595,0.06379128,0.8037797,20.18034,-16.27234,-29.78875,990.3818
0.250837803,0.1360224,0.05585129,0.09214295,-0.5581839,0.06423733,0.8071725,20.17743,-15.18729,-29.3081,990.3818
0.255756378,-0.0494286,-0.1810973,0.09204675,-0.5601628,0.05992356,0.8021951,20.17743,-15.18729,-29.3081,990.3818
0.260674477,0.01242336,-0.1810022,0.2138441,-0.559224,0.0619365,0.7993387,20.17743,-15.18729,-29.3081,990.3818
0.265593052,-0.1111874,-0.1216368,0.03087914,-0.5586548,0.06516239,0.8096337,20.17743,-15.18729,-29.3081,990.3801
0.270511627,-0.04931605,0.05608286,0.03087891,-0.557744,0.06047845,0.7997653,20.17743,-15.18729,-29.3081,990.3801
0.275429726,-0.04928504,-0.0624184,0.03087868,-0.559672,0.06378198,0.8047424,20.17743,-15.18729,-29.3081,990.3801
0.280348301,-0.04923469,-0.06236065,0.09175812,-0.5558292,0.06539755,0.7984507,20.17743,-15.18729,-29.3081,990.3801
0.285266876,-0.04916495,-0.1215359,-0.03015464,-0.5572713,0.06340738,0.7998554,20.17743,-15.18729,-29.3081,990.3801
0.290184498,-0.2345385,-0.180674,-0.03015481,-0.5563186,0.06876877,0.800505,20.17743,-15.18729,-29.3081,990.3801
0.295103073,-0.1726091,-0.06209439,0.03080125,-0.5591944,0.06332619,0.8032673,19.8139,-15.93016,-28.94829,990.3801
0.300022125,-0.2342827,-0.2397917,0.03080101,-0.5587369,0.06146257,0.798834,19.8139,-15.93016,-28.94829,990.3801
0.304939747,-0.1723729,-0.1211749,-0.09113087,-0.557683,0.05795066,0.8045391,19.8139,-15.93016,-28.94829,990.3828
