Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.238535404,0.09494488,-0.1716412,-0.0401692,-0.5334982,0.05292149,0.8240863,37.81214,-2.208712,-35.96161,990.3849
0.243453980,0.09490461,0.1246317,0.08169202,-0.5423405,0.04230909,0.8136224,37.81214,-2.208712,-35.96161,990.3849
0.248372078,-0.09055942,0.1246092,0.02074186,-0.5378657,0.03593993,0.8172657,37.81214,-2.208712,-35.96161,990.3849
0.253290653,0.03302276,0.0653537,0.02069053,-0.538918,0.04668149,0.8161622,37.81214,-2.208712,-35.96161,990.3849
0.260667801,0.03293338,-0.05306235,0.1425645,-0.5309587,0.04360105,0.8281364,37.44145,-1.914887,-35.50611,990.3849
0.265585899,0.03287389,0.1245771,-0.1012545,-0.5364833,0.04190199,0.8121046,37.44145,-1.914887,-35.50611,990.3849
0.270509243,0.03289211,-0.05316304,0.1425194,-0.5374066,0.04130596,0.817434,37.44145,-1.914887,-35.50611,990.3849
0.275422573,0.03287147,0.1838397,-0.04032416,-0.5334487,0.03739667,0.8197039,37.44145,-1.914887,-35.50611,990.3832
0.280341148,0.09465227,0.06531391,-0.1012359,-0.5349655,0.04374704,0.8184633,37.44145,-1.914887,-35.50611,990.3832
0.285259247,-0.02902954,0.006021249,-0.04027349,-0.5369392,0.04183408,0.815505,37.44145,-1.914887,-35.50611,990.3832
0.290177822,0.03275132,-0.230896,0.02070809,-0.5359598,0.04328705,0.8165146,37.44145,-1.914887,-35.50611,990.3832
0.295095444,0.1563143,0.1838616,0.1425694,-0.5398946,0.0447411,0.8151369,37.44145,-1.914887,-35.50611,990.3832
0.300014496,0.1562355,-0.1123446,-0.04031247,-0.533988,0.04134601,0.8169217,37.44145,-1.914887,-35.50611,990.3832
0.304932118,0.09435525,-0.05298527,0.0206117,-0.5351014,0.04545416,0.8054097,37.44145,-1.914887,-35.50611,990.3832
0.309850216,0.0324945,0.1247285,0.02059874,-0.5369183,0.04227614,0.8179467,36.69607,-2.214085,-35.51709,990.3832
0.314768791,-0.1529303,-0.05301172,0.1424792,-0.5373991,0.04080947,0.8179036,36.69607,-2.214085,-35.51709,990.3832
0.319686890,-0.09107164,0.00621744,-0.04040255,-0.5374526,0.04284078,0.8135993,36.69607,-2.214085,-35.51709,990.3832
