Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.447470665,0.01711622,-0.06266906,0.02868473,-0.4160061,-0.08649466,0.9016785,11.42575,17.05313,-30.96097,990.0502
0.452387810,-0.04469601,0.05585502,0.0286284,-0.4086752,-0.08304356,0.9031856,11.42575,17.05313,-30.96097,990.0469
0.459763527,-0.04463445,-0.1810181,0.0287163,-0.4097018,-0.08440582,0.8973239,11.42575,17.05313,-30.96097,990.0469
0.464681149,-0.1682093,-0.0032983,-0.03220061,-0.409231,-0.08533089,0.8948627,11.42575,17.05313,-30.96097,990.0469
0.469598293,0.0172425,-0.003203143,-0.154093,-0.4111777,-0.08536673,0.8958486,11.42575,17.05313,-30.96097,990.0469
0.474515438,-0.1681533,-0.003163927,-0.1540345,-0.4121451,-0.08394961,0.8978441,11.42575,17.05313,-30.96097,990.0469
0.479433060,-0.1062268,-0.1215908,-0.09303883,-0.4091717,-0.0825515,0.9027199,11.42575,17.05313,-30.96097,990.0469
0.484350205,-0.1679422,0.1153618,-0.03200497,-0.4150894,-0.08636791,0.8953631,11.42575,17.05313,-30.96097,990.0469
0.489267349,-0.04427258,-0.1808013,0.02899059,-0.4091912,-0.08492509,0.8992452,11.42575,17.05313,-30.96097,990.0469
0.494184494,-0.1060462,-0.1215106,-0.1538582,-0.4120822,-0.08599905,0.9031188,11.05941,16.67689,-30.58992,990.0478
0.499102116,-0.1060185,-0.1806859,-0.09280526,-0.4097319,-0.07904424,0.8974961,11.05941,16.67689,-30.58992,990.0478
0.504019261,-0.04409217,-0.1213395,-0.09268951,-0.4067248,-0.08783655,0.8996172,11.05941,16.67689,-30.58992,990.0478
0.508935928,-0.2294495,-0.06204873,-0.09268873,-0.4117392,-0.08330359,0.8896074,11.05941,16.67689,-30.58992,990.0478
0.516311646,-0.1057274,0.05653163,-0.03160682,-0.4077165,-0.0854083,0.8997031,11.05941,16.67689,-30.58992,990.0478
0.521229267,0.07970461,-0.06195131,-0.0925241,-0.4126613,-0.08245551,0.8959541,11.05941,16.67689,-30.58992,990.0478
0.526146412,-0.1675319,-0.1803784,-0.2143403,-0.4087551,-0.0804795,0.896471,11.05941,16.67689,-30.58992,990.0478
0.531063557,-0.1674461,-0.002621914,-0.1532493,-0.4116804,-0.08293407,0.8959307,11.05941,16.67689,-30.58992,990.0471
0.535981178,-0.04375735,-0.3579254,-0.1531722,-0.4091695,-0.08544879,0.9011704,11.05941,16.67689,-30.58992,990.0471
0.540898323,0.0798342,-0.06159125,-0.03122079,-0.410214,-0.08195503,0.8964356,11.05941,16.67689,-30.58992,990.0471
0.545815468,-0.1673636,-0.002338024,-0.09208087,-0.4135832,-0.08498307,0.9002504,11.43136,16.31984,-30.98344,990.0471
0.550733090,-0.2290599,-0.002299374,-0.09200387,-0.4101722,-0.08107089,0.901319,11.43136,16.31984,-30.98344,990.0471
0.555650234,-0.1053131,-0.002316552,-0.03100895,-0.4111406,-0.08447352,0.9002467,11.43136,16.31984,-30.98344,990.0471
0.560567379,0.01831717,-0.2391728,-0.1528255,-0.4096402,-0.08789938,0.9015812,11.43136,16.31984,-30.98344,990.0471
0.565484524,0.01832507,-0.1797523,-0.2746229,-0.407728,-0.08586852,0.8982319,11.43136,16.31984,-30.98344,990.0471
0.570402146,0.08009561,-0.001977624,-0.03072097,-0.4077131,-0.08686149,0.899171,11.43136,16.31984,-30.98344,990.042
0.575319290,-0.1052814,-0.001939199,0.03017807,-0.4116625,-0.07862894,0.9004384,11.43136,16.31984,-30.98344,990.042
0.582695007,-0.2287658,-0.06109602,0.09116331,-0.408713,-0.082971,0.8993039,11.43136,16.31984,-30.98344,990.042
0.587612629,-0.04321772,-0.06113208,-0.09157137,-0.4111553,-0.08685619,0.8972573,11.43136,16.31984,-30.98344,990.042
0.592529774,0.08033475,-0.1202896,-0.09153298,-0.4106028,-0.08649132,0.9040619,11.05941,16.67689,-30.58992,990.042
0.597446919,-0.0432604,-0.1202699,-0.1523935,-0.4077631,-0.08628339,0.8943346,11.05941,16.67689,-30.58992,990.042
0.602364540,-0.04323322,-0.00174685,-0.0304426,-0.4082329,-0.08053856,0.8998635,11.05941,16.67689,-30.58992,990.042
0.607281685,-0.1050075,-0.001727073,-0.03038516,-0.4072439,-0.08247939,0.8997932,11.05941,16.67689,-30.58992,990.042
0.612198830,-0.104961,-0.06095894,-0.09128408,-0.4096315,-0.08695175,0.9030682,11.05941,16.67689,-30.58992,990.0447
0.617116451,-0.104934,-0.06093927,-0.09124585,-0.40966,-0.08352169,0.9022072,11.05941,16.67689,-30.58992,990.0447
0.622033596,0.01877373,0.116798,-0.03028968,-0.4116722,-0.08439632,0.8958837,11.05941,16.67689,-30.58992,990.0447
0.626950741,0.01878134,-0.1793661,-0.0911695,-0.4111685,-0.08200923,0.8988694,11.05941,16.67689,-30.58992,990.0447
0.631867886,-0.04303195,-0.001610217,-0.3348033,-0.4116892,-0.08388169,0.8944438,11.05941,16.67689,-30.58992,990.0447
0.636784554,0.0187383,-0.06074918,-0.1518007,-0.4101638,-0.08590879,0.8992217,11.05941,16.67689,-30.58992,990.0447
0.641702175,0.1423683,-0.1791957,-0.02983107,-0.4111745,-0.08344427,0.8973668,11.05941,16.67689,-30.58992,990.0447
0.646619320,-0.1666702,-0.1198688,-0.0297932,-0.4106429,-0.08352147,0.9017298,11.05941,16.67689,-30.58992,990.0447
0.651536465,-0.1666044,-0.06059764,-0.2734847,-0.4116886,-0.08147182,0.8959777,11.05941,16.67689,-30.58992,990.0441
0.656454086,0.08068672,-0.1790628,-0.02964095,-0.4096479,-0.08402725,0.9031621,11.05941,16.67689,-30.58992,990.0441
0.663829804,-0.1047161,-0.1788384,-0.1515447,-0.4130757,-0.0874248,0.9006535,11.05941,16.67689,-30.58992,990.0441
0.668747902,0.08071525,-0.1195489,-0.09053153,-0.4072342,-0.08587316,0.8987132,11.05941,16.67689,-30.58992,990.0441
0.673664570,0.0189213,-0.119511,-0.09047464,-0.410164,-0.08253315,0.9012721,11.05941,16.67689,-30.58992,990.0441
0.678581715,-0.04287259,-0.0009884165,-0.151355,-0.4120802,-0.08552069,0.9036196,11.05941,16.67689,-30.58992,990.0441
0.683498860,-0.0428651,-0.06018367,0.03151325,-0.4101113,-0.08359867,0.9060928,11.05941,16.67689,-30.58992,990.0441
0.688416004,-0.04283821,-0.1193789,-0.09034254,-0.4101501,-0.08834587,0.8991434,11.05941,16.67689,-30.58992,990.0441
0.693336964,-0.04279187,-0.0008751769,-0.02940607,-0.4067899,-0.08288981,0.895892,11.05941,16.67689,-30.58992,990.045
0.698250771,-0.289932,-0.06010772,-0.02940674,-0.4086643,-0.08499323,0.903123,11.05941,16.67689,-30.58992,990.045
0.703167916,-0.04256341,-0.1784803,0.03152973,-0.4140864,-0.08496028,0.8987987,11.05941,16.67689,-30.58992,990.045
0.708089352,0.08102743,-0.05992068,-0.09028777,-0.4081312,-0.08700196,0.906453,11.05941,16.67689,-30.58992,990.045
0.713002682,-0.1662099,-0.05990158,-0.09023104,-0.4111588,-0.08540301,0.8977894,11.05941,16.67689,-30.58992,990.045
0.717919827,-0.04252197,-0.05986395,-0.02925638,-0.4101874,-0.08586344,0.8967956,11.05941,16.67689,-30.58992,990.045
0.725296021,-0.04248188,-0.178255,-0.09022339,-0.4101731,-0.0892663,0.8962009,11.05941,16.67689,-30.58992,990.045
0.730213165,0.01938512,-0.05971421,-0.02924873,-0.4081792,-0.0859455,0.9021174,11.05941,16.67689,-30.58992,990.045
0.735130310,-0.1660898,-0.178087,-0.0901675,-0.4151098,-0.08440009,0.8944553,11.05941,16.67689,-30.58992,990.0456
0.740047932,-0.04238247,-0.1779937,0.09266228,-0.4096447,-0.09126595,0.8990456,11.05941,16.67689,-30.58992,990.0456
0.744965076,-0.1041379,0.118246,-0.02925109,-0.4125983,-0.08450493,0.9012288,11.42294,17.41977,-30.94973,990.0456
0.749882221,-0.1040725,-0.0003315817,-0.1511261,-0.4102187,-0.08194596,0.8959504,11.42294,17.41977,-30.94973,990.0456
0.754799366,0.01953758,-0.05956435,-0.02915694,-0.4086825,-0.08592272,0.9006656,11.42294,17.41977,-30.94973,990.0456
0.759716988,0.2049103,-0.1187786,-0.02915778,-0.4082549,-0.08580039,0.8943541,11.42294,17.41977,-30.94973,990.0456
0.764635563,-0.2277705,-0.1186853,-0.02917778,-0.4117141,-0.08528046,0.8910004,11.42294,17.41977,-30.94973,990.0456
0.769550800,-0.0423007,-0.0001447703,-0.1510337,-0.4130495,-0.08458192,0.9051142,11.42294,17.41977,-30.94973,990.0456
0.774467945,0.01952732,-0.2370769,0.09273311,-0.4116561,-0.08394518,0.8978403,11.42294,17.41977,-30.94973,990.0467
0.779385567,-0.1658894,-7.029442E-05,-0.02919941,-0.4112048,-0.0838682,0.8939548,11.42294,17.41977,-30.94973,990.0467
0.786761284,0.01951606,-0.05930329,-0.02917188,-0.4062725,-0.0829398,0.8987994,11.42294,17.41977,-30.94973,990.0467
0.791678429,-0.1040991,-0.1777135,-0.09014811,-0.4135979,-0.08736574,0.897261,11.41744,17.43465,-31.39667,990.0467
