Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.162295342,-0.1817131,0.07937766,-0.1167111,-0.5332636,0.1580244,0.8114316,31.17604,0.3255965,-36.92254,992.3787
0.164754391,-0.2434575,0.2570518,-0.3604231,-0.535184,0.1574558,0.8148279,31.17604,0.3255965,-36.92254,992.3787
0.167213440,-0.1197781,0.197738,-0.2384355,-0.533722,0.1550683,0.8127971,31.17604,0.3255965,-36.92254,992.3787
0.169672489,-0.1815419,0.1976758,0.06632505,-0.5367638,0.1566945,0.802678,31.17604,0.3255965,-36.92254,992.3787
0.172131062,-0.2432863,0.1383807,-0.05557009,-0.5353062,0.1567259,0.8016961,31.17604,0.3255965,-36.92254,992.377
0.174590588,-0.1814084,0.1975703,-0.1774269,-0.5372829,0.1620516,0.8028541,31.17604,0.3255965,-36.92254,992.377
0.177049160,-0.1813514,0.01980913,-0.1164341,-0.534354,0.163053,0.8028621,31.17604,0.3255965,-36.92254,992.377
0.181967735,0.00412811,0.1382813,-0.2381778,-0.5351875,0.1497479,0.8097254,31.17604,0.3255965,-36.92254,992.377
0.184426308,0.06592831,0.37517,-0.1162287,-0.5307831,0.1459246,0.8076245,31.17604,0.3255965,-36.92254,992.377
0.186885834,-0.05769531,0.2565862,0.06661926,-0.5318624,0.1547891,0.8025767,31.17604,0.3255965,-36.92254,992.377
0.189344406,-0.1194787,0.07880649,0.1884726,-0.5347696,0.153264,0.8044938,31.17604,0.3255965,-36.92254,992.377
0.191803455,0.1895663,0.1972478,0.0665391,-0.533875,0.1606657,0.800354,31.17604,0.3255965,-36.92254,992.377
0.194262505,-0.1195006,0.1971859,0.1274553,-0.5378075,0.1683837,0.8030614,31.17604,0.3255965,-36.92254,992.377
