Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.479443550,0.1081735,-0.02623496,0.07585878,-0.3912242,0.04034619,0.9118539,33.56899,-8.630966,-45.94731,986.0895
0.484360695,0.2316891,-0.02621846,0.2585651,-0.3947139,0.04381784,0.9071385,33.56899,-8.630966,-45.94731,986.0895
0.489277840,0.1079794,-0.02627644,0.197523,-0.394245,0.04241443,0.9041764,33.56899,-8.630966,-45.94731,986.0895
0.494195461,0.2315339,0.03304753,0.07556289,-0.3913015,0.04579848,0.907174,33.56899,-8.630966,-45.94731,986.0895
0.499112606,0.1696064,0.03302674,-0.04641632,-0.3884341,0.04691777,0.9008743,33.56899,-8.630966,-45.94731,986.0861
0.504029751,0.1077373,-0.0262084,0.197304,-0.3922417,0.04571708,0.9110633,33.56899,-8.630966,-45.94731,986.0861
0.508947849,-0.07767661,-0.02621055,-0.1074674,-0.3946637,0.03986408,0.9099245,33.56899,-8.630966,-45.94731,986.0861
0.513864994,0.1077184,-0.1446975,0.07535419,-0.3918072,0.04293305,0.9036875,33.56899,-8.630966,-45.94731,986.0861
0.518782139,0.04584926,0.03307398,-0.1074663,-0.3893276,0.04433579,0.9080819,33.56147,-8.251565,-46.31916,986.0861
0.523699761,-0.07780189,-0.1446087,0.01447556,-0.3912776,0.0423775,0.9075496,33.56147,-8.251565,-46.31916,986.0861
0.528616905,0.1076126,0.2700575,0.01448562,-0.3893222,0.04336096,0.9080506,33.56147,-8.251565,-46.31916,986.0861
0.533534050,-0.07785943,0.03303013,-0.0464798,-0.3893644,0.04922811,0.907268,33.56147,-8.251565,-46.31916,986.0861
0.538451672,0.04575358,0.03300934,0.07544284,-0.3893018,0.04139315,0.9089584,33.56147,-8.251565,-46.31916,986.0897
0.545827389,0.2310954,-0.08533901,0.07540999,-0.3843449,0.03793478,0.9136622,33.56147,-8.251565,-46.31916,986.0897
0.550745487,0.2927518,-0.02608952,-0.1683477,-0.3936579,0.04078427,0.9133445,33.56147,-8.251565,-46.31916,986.0897
0.555662632,0.1072023,0.1515516,0.07548749,-0.3967047,0.04579516,0.9047905,33.56147,-8.251565,-46.31916,986.0897
0.560579777,0.2307379,-0.02613099,-0.04643422,-0.3927637,0.0424005,0.9056204,33.56147,-8.251565,-46.31916,986.0897
0.565497399,0.1069512,-0.02613314,0.258204,-0.391735,0.04424111,0.911983,32.81847,-8.257982,-45.93769,986.0897
0.570414543,0.2923079,-0.02615393,0.1971429,-0.3937413,0.04480152,0.9071621,32.81847,-8.257982,-45.93769,986.0897
0.575331688,0.1067393,0.09234709,0.01422681,-0.3922084,0.04227795,0.9124094,32.81847,-8.257982,-45.93769,986.0897
0.580249309,0.04489021,-0.2038388,0.01417955,-0.3922532,0.04525687,0.909592,32.81847,-8.257982,-45.93769,986.0864
0.585166454,0.1684455,-0.02606748,-0.04678563,-0.3942236,0.04526637,0.9081519,32.81847,-8.257982,-45.93769,986.0864
0.590084553,0.1065188,0.09239637,0.196954,-0.3937047,0.04328486,0.9100263,32.81847,-8.257982,-45.93769,986.0864
0.595001697,-0.07887491,-0.08532353,0.318762,-0.3878428,0.04286869,0.9089937,32.81847,-8.257982,-45.93769,986.0864
0.602377415,-0.07876177,0.1517076,0.0139483,-0.3883575,0.04243126,0.9060707,32.81847,-8.257982,-45.93769,986.0864
0.607295036,-0.01694966,0.03322067,-0.1078965,-0.3942468,0.0477216,0.9072598,32.81847,-8.257982,-45.93769,986.0864
0.612212181,0.1066639,0.1516286,0.01394987,-0.3922806,0.04096987,0.9041139,32.81847,-8.257982,-45.93769,986.0864
0.617129326,0.1683789,0.09230019,0.01396027,-0.3887602,0.0437077,0.9158257,33.56899,-8.630966,-45.94731,986.0873
0.622046947,0.04470903,-0.02620524,-0.0470431,-0.391212,0.03984064,0.9128086,33.56899,-8.630966,-45.94731,986.0873
0.626964092,-0.01713998,0.2107434,0.01386616,-0.3918597,0.0497841,0.902451,33.56899,-8.630966,-45.94731,986.0873
0.631882191,0.0445946,-0.08549836,-0.04704142,-0.3923333,0.05119658,0.9049278,33.56899,-8.630966,-45.94731,986.0873
0.636799335,-0.2026005,-0.2039107,0.1967367,-0.3873824,0.04630317,0.908129,33.56899,-8.630966,-45.94731,986.0873
0.641716480,-0.2024926,0.09228946,-0.1080343,-0.3902604,0.04375791,0.9124408,33.56899,-8.630966,-45.94731,986.0873
0.646633625,-0.1405834,0.0330915,0.01388866,-0.3878769,0.04727358,0.9081642,33.56899,-8.630966,-45.94731,986.0873
0.651551247,0.1066332,0.0923037,0.07479798,-0.3941701,0.04323509,0.9124562,33.56899,-8.630966,-45.94731,986.0873
0.656473160,-0.07877999,0.03306855,0.01381384,-0.391752,0.04475573,0.910543,33.56899,-8.630966,-45.94731,986.0873
0.663844109,0.1685001,0.1514663,0.07477629,-0.3903224,0.04146592,0.9045993,33.19041,-8.615041,-46.33121,986.0927
0.668762207,-0.07883105,-0.08550514,0.1356665,-0.3892869,0.04040018,0.9098976,33.19041,-8.615041,-46.33121,986.0927
0.673679352,0.1683661,-0.1446845,-0.1081673,-0.3926962,0.04371764,0.9134307,33.19041,-8.615041,-46.33121,986.0927
0.678596973,0.04463799,-0.1446308,0.1356684,-0.3893403,0.04243148,0.9055933,33.19041,-8.615041,-46.33121,986.0927
0.683514118,0.1682517,-0.02614828,0.1965204,-0.3933064,0.04780301,0.9033704,33.19041,-8.615041,-46.33121,986.0927
0.688431263,0.1062863,0.03306392,0.07454173,-0.3878057,0.04376189,0.9133919,33.19041,-8.615041,-46.33121,986.0927
0.693351269,0.1680016,-0.08540434,0.1354129,-0.3913299,0.0458529,0.9042627,33.19041,-8.615041,-46.33121,986.0927
0.698266029,0.04433195,-0.08535077,0.07437158,-0.3937296,0.04188608,0.9065829,33.19041,-8.615041,-46.33121,986.0919
0.703183174,0.04426527,-0.1445487,0.257098,-0.3937345,0.0452708,0.9081481,33.19041,-8.615041,-46.33121,986.0919
0.708100796,-0.01750581,-0.08528069,0.0132453,-0.386403,0.04775613,0.9091386,33.19041,-8.615041,-46.33121,986.0919
0.713018417,0.1678513,0.03322033,0.2570047,-0.3913739,0.04786605,0.9009289,33.56427,-8.618211,-46.3304,986.0919
0.717936039,-0.01761971,-0.08521074,-0.04778505,-0.3907846,0.04333862,0.9085475,33.56427,-8.618211,-46.3304,986.0919
0.725311756,0.1059416,-0.1444565,0.1958937,-0.3868465,0.04380702,0.9114434,33.56427,-8.618211,-46.3304,986.0919
0.730228901,0.1676959,0.1517622,-0.04793962,-0.3932136,0.04376763,0.9105233,33.56427,-8.618211,-46.3304,986.0919
0.735146522,0.04402643,0.1517599,0.1348253,-0.3932335,0.04814532,0.9111493,33.56427,-8.618211,-46.3304,986.0919
0.740063667,-0.01784151,-0.08519311,0.1347789,-0.3903102,0.04096036,0.9055541,33.56427,-8.618211,-46.3304,986.0925
0.744980812,0.04395179,-0.2629131,0.01283908,-0.3907646,0.0481221,0.913556,33.56427,-8.618211,-46.3304,986.0925
0.749898910,-0.01789675,0.0333799,0.1956042,-0.3936776,0.04178632,0.9119202,33.56427,-8.618211,-46.3304,986.0925
0.754816055,0.2293204,0.151825,0.1345633,-0.3927888,0.04437737,0.9042274,33.56427,-8.618211,-46.3304,986.0925
0.759733677,-0.07977282,0.03331933,-0.04831353,-0.3937402,0.04962129,0.9102297,33.56427,-8.618211,-46.3304,986.0925
0.764650822,-0.01796007,-0.08518622,0.07355278,-0.3907859,0.0418945,0.9075301,33.56147,-8.251565,-46.31916,986.0925
0.769567966,0.1056347,0.0925851,-0.04836771,-0.3878903,0.04633502,0.9061921,33.56147,-8.251565,-46.31916,986.0925
0.774485111,-0.07981663,-0.02592056,-0.1092362,-0.3937805,0.04680561,0.9043134,33.56147,-8.251565,-46.31916,986.0925
0.779402733,0.04377822,0.09258047,0.07360557,-0.3884396,0.04789261,0.9009057,33.56147,-8.251565,-46.31916,986.0935
0.784319878,0.1055716,-0.02590655,0.01266049,-0.3912189,0.04274701,0.9138729,33.56147,-8.251565,-46.31916,986.0935
0.789237976,0.1055247,0.210986,0.0735897,-0.3917925,0.04531571,0.906677,33.56147,-8.251565,-46.31916,986.0935
0.796613693,0.1054253,0.1517216,-0.04835393,-0.3936896,0.03891623,0.908915,33.56147,-8.251565,-46.31916,986.0935
0.801530838,-0.01824389,0.0923932,0.07349331,-0.3932537,0.04673748,0.9081911,33.56147,-8.251565,-46.31916,986.0935
0.806448460,0.2289735,0.03313941,0.1343651,-0.388855,0.04726472,0.908172,33.56147,-8.251565,-46.31916,986.0935
0.811365604,0.1053044,-0.02617021,0.1951796,-0.3922828,0.04386718,0.9056635,33.56147,-8.251565,-46.31916,986.0935
0.816282749,0.10518,0.09234947,0.01230292,-0.3942478,0.04290185,0.904192,33.57371,-8.643723,-45.56422,986.0935
0.821200371,0.1669542,-0.02615597,0.1950492,-0.3903166,0.04627661,0.9081523,33.57371,-8.643723,-45.56422,986.0919
0.826117516,0.1667911,0.03309353,0.01213434,-0.3937096,0.04666957,0.9115915,33.57371,-8.643723,-45.56422,986.0919
0.831035614,-0.01867929,-0.02612308,-0.04882957,-0.3912545,0.03992226,0.9084418,33.57371,-8.643723,-45.56422,986.0919
0.835956573,-0.01866749,-0.2630202,0.01209998,-0.3927799,0.04194935,0.9036639,33.57371,-8.643723,-45.56422,986.0919
0.840869904,-0.01861697,-0.08521176,0.0121498,-0.3932313,0.04524802,0.9095998,33.57371,-8.643723,-45.56422,986.0919
0.845787525,-0.08044558,-0.08517684,0.07306016,-0.3898165,0.04095572,0.9060354,33.57371,-8.643723,-45.56422,986.0919
0.850704670,0.04318848,-0.02587174,-0.04884085,-0.3927191,0.04279722,0.9104881,33.57371,-8.643723,-45.56422,986.0919
0.855621815,0.2285852,0.03339618,-0.04882928,-0.3908024,0.04819465,0.9096743,33.57371,-8.643723,-45.56422,986.0919
0.862998009,0.166646,-0.08511988,0.07299529,-0.3922376,0.04329813,0.9100147,33.19794,-8.994441,-45.95935,986.0955
0.867915153,0.04295778,-0.1442809,0.07298768,-0.3936965,0.0418226,0.9099793,33.19794,-8.994441,-45.95935,986.0955
0.872833252,0.228277,-0.08495725,-0.04895159,-0.3927577,0.04383554,0.907123,33.19794,-8.994441,-45.95935,986.0955
0.877750397,0.1045306,-0.02565227,0.07297262,-0.3898438,0.0458299,0.9061919,33.19794,-8.994441,-45.95935,986.0955
0.882667541,0.04268286,-0.02565475,-0.1098272,-0.3932405,0.04189051,0.906579,33.19794,-8.994441,-45.95935,986.0955
0.887584686,0.04261724,0.03357587,0.1339712,-0.386417,0.04440769,0.9056327,33.19794,-8.994441,-45.95935,986.0955
0.892502308,0.351559,-0.08487407,0.0729882,-0.3923507,0.04930133,0.901954,33.19794,-8.994441,-45.95935,986.0955
0.897419453,0.1041711,-0.143998,0.07290408,-0.389342,0.04773865,0.9086767,33.19794,-8.994441,-45.95935,986.0955
0.902336597,0.1041057,-0.2624108,0.07285827,-0.3962109,0.04579051,0.9052719,33.19794,-8.994441,-45.95935,986.0938
0.907254219,0.0422388,0.03391921,0.07277421,-0.3942433,0.04626843,0.9067276,33.19794,-8.994441,-45.95935,986.0938
0.912171841,-0.08141006,-0.08449367,0.07272852,-0.3908097,0.0453155,0.9071545,33.18963,-8.612915,-46.39506,986.0938
0.917089462,0.1040261,0.03398814,-0.04915314,-0.3897659,0.0427875,0.9124057,33.18963,-8.612915,-46.39506,986.0938
0.922006607,0.2275442,-0.08449921,0.07273288,-0.3907891,0.03997204,0.9060118,33.18963,-8.612915,-46.39506,986.0938
0.926923752,0.2892027,-0.2620894,0.07266806,-0.3917627,0.04332977,0.9085552,33.18963,-8.612915,-46.39506,986.0938
0.934299946,-0.0199606,-0.02504052,0.2553919,-0.390341,0.04728772,0.9062427,33.18963,-8.612915,-46.39506,986.0938
0.939217091,0.1654369,-0.08423927,0.1942943,-0.395138,0.04224233,0.9129179,33.18963,-8.612915,-46.39506,986.0991
0.944134235,0.2889748,0.03429837,0.194134,-0.3961751,0.04523961,0.9086527,33.18963,-8.612915,-46.39506,986.0991
0.949052334,0.04158732,0.0342396,0.07219521,-0.3907515,0.04327513,0.9119439,33.18963,-8.612915,-46.39506,986.0991
0.953969479,0.1033821,0.09345112,0.07213069,-0.3933007,0.04345253,0.9012887,33.18963,-8.612915,-46.39506,986.0991
0.958887100,0.1032977,-0.08426945,0.07210453,-0.3893425,0.04532877,0.9071429,33.18963,-8.612915,-46.39506,986.0991
0.963804245,0.2268552,-0.02502063,0.315827,-0.3902495,0.04180823,0.9123783,32.81375,-8.245227,-46.32078,986.0991
0.968721390,-0.0822752,0.03424672,0.1328363,-0.3878888,0.04440349,0.9051591,32.81375,-8.245227,-46.32078,986.0991
0.973641872,0.1649047,-0.1434738,0.01089774,-0.3917476,0.03896114,0.9074439,32.81375,-8.245227,-46.32078,986.0991
0.978556156,0.2266414,-0.1433837,0.01085257,-0.3907915,0.04624498,0.9096118,32.81375,-8.245227,-46.32078,986.0974
0.983473301,0.04111407,-0.1433308,0.1327392,-0.3932251,0.04330742,0.909052,32.81375,-8.245227,-46.32078,986.0974
0.988391399,0.1028509,-0.143278,0.2545109,-0.3903316,0.04726958,0.9072132,32.81375,-8.245227,-46.32078,986.0974
0.993308544,0.2263892,-0.2024024,0.1324768,-0.392201,0.04178146,0.912879,32.81375,-8.245227,-46.32078,986.0974
0.998231411,0.1026829,0.03467549,-0.0503988,-0.3922458,0.04476038,0.9100617,32.81375,-8.245227,-46.32078,986.0974
1.005601883,0.04082347,-0.08380463,0.1323644,-0.3907931,0.03901534,0.9050102,32.81375,-8.245227,-46.32078,986.0974
1.010519028,0.1026187,-0.02448178,0.07134409,-0.390759,0.04377162,0.9114743,33.18963,-8.612915,-46.39506,986.0974
1.015436172,0.04075278,-0.02448506,0.0713184,-0.3912189,0.04274701,0.9138729,33.18963,-8.612915,-46.39506,986.0974
1.020353794,0.1024898,0.09395923,0.1321533,-0.3908187,0.04774351,0.9077178,33.18963,-8.612915,-46.39506,986.1027
1.025270939,0.2260089,-0.02451004,0.01021515,-0.3923318,0.04926505,0.9038948,33.18963,-8.612915,-46.39506,986.1027
1.030189037,-0.02135835,0.03470126,0.193001,-0.3898207,0.04337468,0.9070841,33.18963,-8.612915,-46.39506,986.1027
1.035106182,0.1022386,0.09385662,-0.05081137,-0.3898007,0.04815816,0.9120927,33.18963,-8.612915,-46.39506,986.1027
1.040023327,0.2258161,-0.02461265,0.1319745,-0.3941728,0.0437225,0.9124718,33.18963,-8.612915,-46.39506,986.1027
1.044940948,0.0402892,0.2715121,0.01005569,-0.3922736,0.04722468,0.9086843,33.18963,-8.612915,-46.39506,986.1027
1.049858093,0.1020265,0.03448382,0.1928225,-0.3942196,0.04622307,0.9091536,33.18963,-8.612915,-46.39506,986.1027
1.057233810,-0.02167253,0.03445127,0.1927366,-0.3927714,0.04627263,0.9072013,33.18963,-8.612915,-46.39506,986.1027
1.062151432,0.2254887,-0.02480342,0.009861531,-0.3932385,0.04236887,0.9070799,33.20265,-9.007197,-45.57626,986.0993
1.067069054,-0.02178119,-0.02480647,0.0708116,-0.396129,0.0437048,0.9124873,33.20265,-9.007197,-45.57626,986.0993
1.071986675,0.101816,-0.02477223,0.009887458,-0.3952067,0.03948107,0.9040902,33.20265,-9.007197,-45.57626,986.0993
1.076903820,0.1017521,-0.02477528,0.2536107,-0.3921968,0.03936251,0.9118304,33.20265,-9.007197,-45.57626,986.0993
1.081820965,0.1016881,-0.08401133,-0.05115778,-0.3932517,0.04721583,0.9086921,33.20265,-9.007197,-45.57626,986.0993
1.086742401,0.03984225,-0.1431915,0.07076777,-0.3927318,0.04089289,0.9079995,33.20265,-9.007197,-45.57626,986.0993
1.091655731,0.1634202,-0.2023532,0.07070418,-0.3913373,0.04634939,0.9037932,33.20265,-9.007197,-45.57626,986.0993
1.096572876,0.1633369,-0.02463865,0.1315777,-0.3903037,0.04480529,0.9085906,33.20265,-9.007197,-45.57626,986.0993
1.101490974,-0.1457147,-0.08385628,0.009620804,-0.3913073,0.04098779,0.903621,33.20265,-9.007197,-45.57626,986.1016
1.106408119,-0.08386055,-0.02458926,0.0705328,-0.390863,0.04397115,0.9007998,33.20265,-9.007197,-45.57626,986.1016
1.113784313,0.1014287,0.03475991,0.009471753,-0.394236,0.04914758,0.9092475,32.81656,-8.611871,-46.33202,986.1016
1.118701458,-0.02221853,-0.1429795,0.192239,-0.3912677,0.04476923,0.9100539,32.81656,-8.611871,-46.33202,986.1016
1.123618603,0.03959687,-0.0243864,0.009383333,-0.3923326,0.05023082,0.9044113,32.81656,-8.611871,-46.33202,986.1016
1.128535748,0.1013346,0.03482467,0.1311943,-0.3907388,0.04517945,0.9144325,32.81656,-8.611871,-46.33202,986.1016
1.133453369,0.1630531,0.03482139,0.00929503,-0.3971719,0.04189138,0.9046692,32.81656,-8.611871,-46.33202,986.1016
1.138370514,-0.08425526,-0.1428996,0.07026464,-0.3937415,0.04817718,0.9092124,32.81656,-8.611871,-46.33202,986.1016
1.143288612,0.03938121,0.09404773,0.07022046,-0.3898943,0.04399814,0.8998216,32.81656,-8.611871,-46.33202,986.1042
1.148205757,0.0393759,-0.08367319,0.009239223,-0.3947577,0.04245535,0.9017543,32.81656,-8.611871,-46.33202,986.1042
1.153122902,-0.2078159,0.03484546,0.1919491,-0.392237,0.04570802,0.9115486,32.81656,-8.611871,-46.33202,986.1042
1.158040524,0.1013026,-0.02433498,0.1918668,-0.3932848,0.04727932,0.9052956,32.81656,-8.611871,-46.33202,986.1042
1.162957668,-0.08416542,-0.08357137,-0.1737425,-0.3937007,0.04424155,0.911028,32.81847,-8.257982,-45.93769,986.1042
1.167874813,-0.02233049,-0.02428582,0.009120633,-0.3918229,0.04489177,0.9032649,32.81847,-8.257982,-45.93769,986.1042
1.175251007,0.2248188,-0.083589,-0.1128388,-0.3888229,0.04238149,0.9085007,32.81847,-8.257982,-45.93769,986.1042
1.180168152,0.03929254,0.03491101,0.0700435,-0.3913055,0.04484178,0.9061722,32.81847,-8.257982,-45.93769,986.1009
1.185086250,0.1010499,-0.1427355,-0.05191303,-0.3902311,0.03936207,0.9127852,32.81847,-8.257982,-45.93769,986.1009
1.190003395,0.1627879,0.03499747,-0.0518613,-0.3868896,0.04147876,0.9055426,32.81847,-8.257982,-45.93769,986.1009
1.194920540,-0.02267999,0.03495689,0.009070115,-0.3912819,0.04479644,0.9085983,32.81847,-8.257982,-45.93769,986.1009
1.199838162,0.1009372,-0.02431667,-0.05187275,-0.3902318,0.04032784,0.9133018,32.81847,-8.257982,-45.93769,986.1009
1.204755306,0.2244574,-0.08353441,0.009077847,-0.3903296,0.04774793,0.9077139,32.81847,-8.257982,-45.93769,986.1009
1.209672451,0.1625149,0.09417995,0.1918453,-0.3927199,0.04376299,0.9110046,33.19794,-8.994441,-45.95935,986.1009
