Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.275475025,-0.1385856,0.07669472,0.04823084,-0.5362724,0.172124,0.8123939,36.24807,-6.595259,-34.24648,992.0837
0.282853603,0.04681345,0.07667822,-0.1346069,-0.5402632,0.1727211,0.8046772,36.24807,-6.595259,-34.24648,992.0819
0.287772656,0.04678408,0.07664872,-0.1345223,-0.5367689,0.172616,0.8119282,36.24807,-6.595259,-34.24648,992.0819
0.292691231,-0.1386108,-0.04179105,-0.378129,-0.5436288,0.1682399,0.8079599,36.24807,-6.595259,-34.24648,992.0819
0.297610760,-0.01492078,-0.04182066,-0.07326316,-0.5377348,0.1721016,0.8128907,36.24807,-6.595259,-34.24648,992.0819
0.302532673,-0.07669344,-0.04181297,0.1095751,-0.5406503,0.1628776,0.8092201,36.24807,-6.595259,-34.24648,992.0819
0.307449341,-0.07662588,0.01742782,-0.07326686,-0.5339082,0.173266,0.8046425,36.25648,-7.695193,-34.28018,992.0819
0.312368393,0.04700577,-0.04181614,-0.07318253,-0.536757,0.1663249,0.8092987,36.25648,-7.695193,-34.28018,992.0819
0.317287922,-0.01484466,0.076639,-0.2559288,-0.5392856,0.1703201,0.8031356,36.25648,-7.695193,-34.28018,992.0819
0.322206974,-0.1383994,0.01739504,0.04886024,-0.5406652,0.1638706,0.808281,36.25648,-7.695193,-34.28018,992.0863
0.327125549,0.1088934,-0.04190463,0.109805,-0.5333695,0.1669068,0.8058908,36.25648,-7.695193,-34.28018,992.0863
0.332045078,-0.2001241,0.07658769,-0.1339934,-0.5411385,0.1619074,0.8087075,36.25648,-7.695193,-34.28018,992.0863
0.339423657,0.1089359,-0.2195751,-0.01208856,-0.5387672,0.1750898,0.8091107,36.25648,-7.695193,-34.28018,992.0863
0.344342709,-0.01465783,-0.101027,-0.1948924,-0.5422523,0.1693912,0.7992459,36.25648,-7.695193,-34.28018,992.0863
0.349262238,-0.01464863,-0.1601966,-0.1338519,-0.5387205,0.1634281,0.8067942,36.25648,-7.695193,-34.28018,992.0863
0.354181290,-0.1382035,-0.100863,-0.01189355,-0.5402263,0.1678288,0.8054911,36.25648,-7.695193,-34.28018,992.0863
0.359100819,-0.07631523,-0.04162243,0.04901278,-0.5381779,0.1614012,0.8110946,36.93436,-7.321603,-34.65056,992.0863
0.364019871,-0.01446581,-0.1007921,0.1099383,-0.5382793,0.1736501,0.8080894,36.93436,-7.321603,-34.65056,992.0846
0.368939400,0.04730592,0.1953619,-0.1338602,-0.5352787,0.1701741,0.8128088,36.93436,-7.321603,-34.65056,992.0846
0.373857975,-0.07626848,0.01759587,-0.07283897,-0.5455813,0.1633933,0.8053929,36.93436,-7.321603,-34.65056,992.0846
0.378777027,0.04736298,0.07681779,-0.07281238,-0.5373374,0.1684244,0.8011166,36.93436,-7.321603,-34.65056,992.0846
0.383700371,-0.1380517,0.07673235,0.04910765,-0.5383211,0.172766,0.8032061,36.93436,-7.321603,-34.65056,992.0846
0.388615608,-0.07614414,0.0174511,0.04909594,-0.5392231,0.1658608,0.8068764,36.93436,-7.321603,-34.65056,992.0846
0.393535137,-0.01429483,-0.04175568,-0.0728092,-0.5377671,0.1711993,0.8089778,36.93436,-7.321603,-34.65056,992.0846
0.398454189,-0.1379082,-0.1602141,0.04907251,-0.5367975,0.1668849,0.8054327,36.93436,-7.321603,-34.65056,992.0846
0.403373718,-0.1996425,-0.04172177,-0.07281348,-0.5416796,0.1711639,0.8090087,36.93436,-7.321603,-34.65056,992.0828
0.410752297,-0.1377694,0.07670918,-0.1946,-0.5406641,0.1686904,0.8113487,36.24807,-6.595259,-34.24648,992.0828
0.415671349,-0.1376246,0.01742804,-0.1945352,-0.5387496,0.1644482,0.8043995,36.24807,-6.595259,-34.24648,992.0828
0.420590878,-0.3229232,0.1358645,-0.01158243,-0.5344474,0.1772154,0.8018604,36.24807,-6.595259,-34.24648,992.0828
0.425509453,-0.2609188,0.01736894,-0.3771406,-0.5323219,0.1687112,0.8141942,36.24807,-6.595259,-34.24648,992.0828
0.430428505,-0.075331,0.07653525,-0.1941496,-0.5416105,0.1580127,0.8081009,36.24807,-6.595259,-34.24648,992.0828
0.435348034,-0.1370464,0.01723558,-0.1940468,-0.5490634,0.1629928,0.7990966,36.24807,-6.595259,-34.24648,992.0828
0.440267086,-0.2605826,-0.2789031,-0.1330069,-0.5340228,0.2028987,0.8109345,36.24807,-6.595259,-34.24648,992.0828
0.445186615,-0.5693874,0.3727238,-0.2547976,-0.5318366,0.1518464,0.8034532,36.24807,-6.595259,-34.24648,992.0811
0.450105667,-0.01289419,0.1356692,-0.07190269,-0.5336887,0.1516292,0.8141432,36.24807,-6.595259,-34.24648,992.0811
0.455024719,-0.01290551,0.01708075,0.05005506,-0.5572668,0.144865,0.7995538,36.56512,-6.612782,-33.79886,992.0811
0.459943771,0.1107056,-0.1605918,0.2328159,-0.5388438,0.1795763,0.8039143,36.56512,-6.612782,-33.79886,992.0811
0.467322826,0.04879977,0.07639863,0.1107414,-0.5329418,0.1761903,0.8052139,36.56512,-6.612782,-33.79886,992.0811
0.472241879,0.1105706,-0.04205957,-0.07210127,-0.5451171,0.1711602,0.8075802,36.56512,-6.612782,-33.79886,992.0811
0.477160931,0.1104623,-0.04208896,0.110698,-0.5397571,0.1813721,0.8117479,36.56512,-6.612782,-33.79886,992.0811
0.482080460,-0.2602994,0.01715184,-0.07210635,-0.5382439,0.1581525,0.8022514,36.56512,-6.612782,-33.79886,992.0811
0.486999512,-0.07478972,0.1355886,-0.1329599,-0.5323086,0.1604885,0.8105317,36.56512,-6.612782,-33.79886,992.0811
0.491919041,0.1106228,0.135615,-0.132953,-0.5460085,0.1565197,0.8076037,36.56512,-6.612782,-33.79886,992.0811
0.496838093,0.1106116,0.01704516,0.1717205,-0.5422172,0.1698061,0.8031431,36.56512,-6.612782,-33.79886,992.0811
0.501756668,0.1105227,-0.1013572,0.1715935,-0.5406831,0.1687266,0.8094079,36.56512,-6.612782,-33.79886,992.0811
0.506676674,-0.01313031,0.01715387,0.1105869,-0.5382286,0.1721063,0.8124094,35.87421,-6.59209,-34.24728,992.0811
0.511595249,-0.01314146,0.01710584,-0.01129947,-0.5382149,0.1696692,0.8123311,35.87421,-6.59209,-34.24728,992.0811
0.516514778,-0.136775,-0.101371,-0.01127322,-0.5417691,0.1771218,0.8033741,35.87421,-6.59209,-34.24728,992.0811
0.521433830,-0.1984711,0.1355875,-0.07214586,-0.5421117,0.167675,0.8127847,35.87421,-6.59209,-34.24728,992.0811
0.526353359,-0.2601479,-0.1014111,-0.2548928,-0.5284137,0.1711655,0.8152118,35.87421,-6.59209,-34.24728,992.0837
0.533731938,0.1725522,-0.04219428,0.2936476,-0.5470616,0.1556902,0.7993316,35.87421,-6.59209,-34.24728,992.0837
0.538650990,-0.07476201,-0.1605408,0.1107283,-0.5446315,0.1726178,0.8081085,35.87421,-6.59209,-34.24728,992.0837
0.543570519,-0.1365553,0.135688,0.1106013,-0.5358581,0.1804689,0.8097448,35.87421,-6.59209,-34.24728,992.0837
0.548489571,-0.1364501,-0.0420963,-0.1940582,-0.536852,0.1732576,0.8036954,35.87421,-6.59209,-34.24728,992.0837
0.553408146,-0.1363644,0.1948251,-0.1330183,-0.5396602,0.1657566,0.8122175,36.23235,-6.552739,-35.52344,992.0837
0.558327675,-0.1363175,0.07627386,0.1716361,-0.5382654,0.1678374,0.8059608,36.23235,-6.552739,-35.52344,992.0837
0.563246727,0.04917249,0.07618876,0.1106295,-0.5387304,0.1701975,0.8099246,36.23235,-6.552739,-35.52344,992.0837
0.568166256,-0.136321,-0.1015583,-0.1331503,-0.5425865,0.1676434,0.8142442,36.23235,-6.552739,-35.52344,992.0837
0.573085308,-0.01263248,-0.04233589,0.0497065,-0.5392634,0.1722063,0.8065947,36.23235,-6.552739,-35.52344,992.0837
0.578004837,-0.1361887,-0.2199898,-0.07219899,-0.5377738,0.1707301,0.8079917,36.23235,-6.552739,-35.52344,992.0837
0.582923412,0.1111028,0.1354907,-0.1939705,-0.5406783,0.1687176,0.8098931,36.23235,-6.552739,-35.52344,992.0837
0.587842465,0.04927036,0.07619113,-0.01109464,-0.5382068,0.1590458,0.8066495,36.23235,-6.552739,-35.52344,992.0837
